t,price_usd_close,futures_funding_rate_perpetual_v2,futures_open_interest_perpetual_sum,futures_open_interest_sum,futures_volume_buy_perpetual_sum,futures_volume_sell_perpetual_sum,futureOI_sma_meandev,futureOI_upper,futureOI_lower,longperm_sma_meandev,longperm_upper,longperm_lower,perpCVD_sma_meandev,perpCVD_upper,perpCVD_lower
2024-09-14,60001.45441498172,3.79547217683e-05,15898995145.324226,26931835921.04034,9689090238.20704,9946976362.411718,25656284618.817444,32980050487.325214,22377875406.660397,-142617.8724870807,2119910.5298100263,48585.64270628034,258183342.34356198,9628349.921506226,-554985497.6406937
2024-09-15,59207.19110176031,4.81034430716e-05,15599359327.05885,26625564343.07207,11890648576.87696,12389850041.73695,26046771504.419853,32885585700.198357,22422857153.268112,-18892.411657602777,2099152.4386693686,34011.41393607564,174238956.0147738,13456006.828099757,-544871903.9137586
2024-09-16,58232.17974645846,7.98358156668e-05,15161833531.68128,25783353340.553085,21636647497.486088,21948706241.52876,26128872689.867863,32794666950.949665,22468261119.814114,169703.60150131583,2080999.6036876277,21531.4471699032,372026.26747676305,15350780.979143977,-535457767.62313473
2024-09-17,60304.89128411122,2.6877820411e-05,15737188771.738256,27273194353.914223,29416363362.423157,28686857046.432323,26395896710.897526,32710016255.124016,22516134547.38228,276985.9424320383,2071369.6094108769,10238.272378200549,108359772.30726406,18441784.774562716,-525453491.2914016
2024-09-18,61321.144118524906,6.11629379155e-05,16119477726.987995,27595841006.560303,30128256907.296047,29766924352.584023,26725913691.567375,32630235218.641426,22567167477.35472,449779.9209158454,2062138.9974161428,854.1427202352788,230614329.8056232,22884355.634548664,-516848947.9291266
2024-09-19,62967.54702279856,7.66141600229e-05,16901448382.235168,29512482994.550102,30044976350.612633,29265428650.978745,27271413683.62318,32553658824.95778,22623736217.510696,610931.2449933336,2055552.5898497957,-6756.1588547719875,286468345.7541237,27937750.613483876,-511075820.44068754
2024-09-20,63122.17999859899,3.0647391254e-05,16882697265.260208,29204201010.329903,24002618776.22336,24398719726.61779,27560924710.00286,32480271161.21398,22682984457.91903,826497.0037140587,2047424.014530262,-11993.408680334338,57877040.97642517,30448960.21680528,-506707018.09081286
2024-09-21,63486.442219854885,3.24687225931e-05,17025094737.371506,29349340068.548153,7686921669.839133,7529207096.373034,27906282445.36112,32409253854.99285,22741844656.314514,819260.0238587199,2035946.877554391,-17331.90531235386,117248569.21510765,33616890.98608163,-504597097.9708853
2024-09-22,63567.37010727487,6.89204103844e-05,16830460028.67628,29147513897.399475,14521762863.587862,14411939049.555862,28266560953.122173,32338888361.501595,22800077998.07753,877771.35511472,2018464.5719211167,-22042.95469400566,204252180.48539177,36293588.17270723,-505340956.057991
2024-09-23,63322.55139068968,5.70147384699e-05,17035719298.472052,29098174479.510246,22997575650.18618,23060537861.74058,28740106830.11606,32272590389.898533,22857688204.74448,843604.1741780055,1996661.4845907968,-27155.694055658765,239837399.41228744,40817318.36042377,-505106889.78204834
2024-09-24,64338.71249997447,5.50990655827e-05,17634603764.027176,29802578373.917873,23068998574.36393,23210918609.531155,29101447404.402294,32207092249.723534,22914664236.39286,921985.4392834734,1970796.7241693293,-31421.583371828194,115347920.67542198,42770072.053943455,-505819242.69312376
2024-09-25,63078.05080154701,5.7099559956e-05,17245097257.83219,29002611630.22856,18233619983.89053,18515289326.85739,29302414636.3549,32141048672.483376,22970993732.1278,921810.1320512717,1940820.6761273094,-35711.644878947176,23490506.721295357,43363601.61375469,-506524365.2910022
2024-09-26,65134.20923808443,6.00817675536e-05,17697729607.585518,30010942504.42912,30524964671.79943,29751509937.421867,29373623137.766193,32073303159.42065,23026662734.56339,888727.3614132815,1905322.1385019324,-40387.845813742024,22620083.113248963,44331181.03913766,-507221248.5722571
2024-09-27,65767.3370500298,5.60920319307e-05,17729178273.42074,29814117560.01651,23666874694.19773,23133934082.918484,29460754073.435707,32004014415.707253,23081657206.289635,956878.0764570705,1856766.9399865102,-44893.12166810187,155340306.20948887,47469848.36267468,-507903618.3699881
2024-09-28,65920.33716840837,6.15840935992e-05,17654785221.468266,29780022386.754723,8724706172.79162,8924131972.335323,29522280118.89379,31937111976.17915,23135987918.22965,1033231.0575147438,1812725.3838534886,-49693.3178087367,104320252.92237417,50506858.48390415,-506990344.46421814
2024-09-29,65673.00463949695,7.27613324854e-05,17659144418.519608,29797737788.950554,8545569494.085129,8548906711.051599,29615169246.25823,31875791376.080166,23189678705.36794,1051079.7241303138,1776575.7591567978,-54745.50441490067,88154391.35116427,53364581.984814584,-501636912.35862213
2024-09-30,63245.67488637346,8.10685678141e-05,17220458769.980167,28487135628.890034,28567527843.41341,30024124756.99,29527877981.88391,31818507719.61713,23242755838.956005,1111758.4168638908,1746807.5802338356,-60018.14304238139,-110936280.36629145,54017648.719390005,-497047342.54201376
2024-10-01,60895.04034291223,4.83880629523e-05,16499578504.358742,27272881311.690804,44519972406.67749,47697742010.66823,29166492687.28004,31760945220.39301,23295230017.695957,1087005.910297643,1721682.6028059053,-65486.835065455874,-544629075.9125077,53456944.37445399,-497530097.6948843
2024-10-02,60649.18689501157,6.73317302793e-05,16044597571.608274,26580146933.60348,32624559222.77232,32303996910.66519,28820426302.04789,31702858352.643227,23347109799.025932,1100666.3461991858,1701637.3963832373,-71125.49906535237,-458595982.33050907,52906850.75664693,-497727743.49679965
2024-10-03,60740.512269372426,7.2058499887e-05,16346872970.812756,27100778764.327473,28140234937.576233,28363949900.21682,28404688624.89051,31642873711.528667,23398395483.57179,1117040.6701435712,1687741.4753356236,-76901.03314628999,-601048796.1902448,52355698.089307815,-500781842.8504002
2024-10-04,62104.674280311265,1.4612994554e-06,16577528095.949137,27578520815.077644,23441357133.77189,23167715766.688698,28085317661.327816,31582524236.419968,23449093566.896652,978434.8271379567,1683865.2192649292,-78269.61536424002,-638091545.36111,51802382.21269375,-504091135.8042013
2024-10-05,62075.343850140736,6.19447304635e-05,16570651583.350508,27581363174.274467,7436171415.700529,7508447446.981468,27771223488.116352,31518321052.01937,23499189333.04927,969750.6271926056,1679872.4767811522,-80625.7978755054,-619927292.7521437,50086980.15670812,-509004659.7072878
2024-10-06,62824.62368955884,4.70758367133e-05,17027697422.886906,28058747892.7279,10197127973.614136,9815775211.275871,27522796360.08454,31449554994.034264,23548661614.55715,900706.3736268488,1675096.4459422897,-83781.5763046922,-564971581.422896,47167533.01502296,-513293786.2398021
2024-10-07,62306.87463422899,1.334937531e-05,16643481465.80186,27936415177.24281,29020578988.61665,29351539658.279472,27444122009.849224,31378328526.1135,23597006733.55788,733012.3951937015,1669083.3285128386,-88601.66956929455,-404166403.720929,43422124.49956137,-515789165.60324925
2024-10-08,62184.59412909599,7.18659097032e-05,16701455779.952206,27838483237.300457,21998304897.790848,22170375372.24948,27524922284.936317,31306089606.68935,23645181376.61961,790424.205142088,1663062.1847075652,-92589.87534487492,25219186.212228775,45256870.775720865,-516417072.58390427
2024-10-09,60591.1857899384,5.0910783423e-05,16718673901.68054,27704915954.62676,20514009231.96339,21780204332.618233,27685603573.65393,31234345792.707462,23692694461.681698,757688.5294273423,1656922.7821216648,-95630.6685128836,-201460444.18233845,45010946.86620173,-515836808.5465287
2024-10-10,60232.825862985264,1.43445820223e-05,16658787181.424295,27434831476.44147,24415996167.534157,25823298875.46991,27733325389.670216,31166210642.62189,23739561586.311985,623550.2715696088,1650736.371459389,-96848.5071493421,-370544407.7959336,44415475.37074718,-512531441.6033145
2024-10-11,62401.4271592908,5.93774368017e-05,17475864261.242035,29251548186.92313,26192205078.498512,25150815470.91832,27972329299.933857,31104196590.296413,23785807870.372997,768328.4562765372,1644516.1485555102,-94380.78028485551,-260866087.72493336,43862315.424012095,-505961659.6979933
2024-10-12,63185.402645996015,5.31191022224e-05,17860254446.23732,29657791370.969276,11023740938.210133,10431535084.839872,28268961899.46168,31054034698.818428,23831487642.265144,757222.1899497568,1638278.812600919,-88245.2926666449,-165940104.20333344,44041918.94973773,-494725828.7858364
2024-10-13,62799.2082591529,6.81353660069e-05,17397388988.307922,29198291624.347805,13324056723.045397,13465524450.239368,28431753861.121674,31012559079.07577,23876644824.6945,812048.5274925381,1632430.0207276407,-80346.78377978993,-240628745.56508145,43614680.29093671,-487003441.9319798
2024-10-14,66058.75896604046,0.0001014273014737,18720952207.121304,31753252157.487083,36058327939.32102,33843302142.3959,28977016286.870853,30985360837.32826,23921345391.184055,1051567.8964688813,1629211.744136712,-70396.92164102907,123083606.80462483,47023742.79838714,-476139114.82524943
2024-10-15,67025.20275302984,7.71431073472e-05,18499813626.56465,32218135440.10547,46100548493.09656,46121775510.781006,29602680887.271572,30972497204.46835,23965654789.393604,1083977.5815407725,1626321.0594864846,-57172.05682196247,144632672.05807987,50677074.24556178,-466421168.13997585
2024-10-16,67642.15174768808,9.12691893062e-05,19300601709.140324,33671029235.95477,28218691223.992596,27572824062.17067,30454982784.604145,30975329891.9397,24009638009.34641,1214033.2222531831,1624841.6180556866,-44285.37625836511,417784423.8404754,57360854.860961914,-459539485.62488574
2024-10-17,67316.26328916375,8.45287730897e-05,18691629335.63138,32867842229.91971,22783853023.783257,22995021519.574635,31231127177.95818,30988698537.390633,24053335251.29535,1405607.1016349525,1625452.9080328112,-32201.4017489081,588660739.8611003,65939479.59748608,-456945294.4060459
2024-10-18,68446.84003451427,8.0489974071e-05,19658583382.18657,34107670479.875767,26332881017.809555,25558503837.535526,31924858934.09427,31012061899.685932,24096787114.625156,1483413.7932032098,1626892.3567066602,-20301.666379776085,550516107.3887912,74092431.94790229,-455593200.47283435
2024-10-19,68369.9047054396,8.04313843822e-05,19655001613.681328,34103833939.245403,6968491698.392151,7185838477.3391905,32560007872.41943,31041471645.893387,24140018057.23594,1573722.1229424968,1629300.8364557135,-6030.524842284271,434865731.34346265,79054779.3150942,-455648241.94912004
2024-10-20,68937.60773716363,0.000110375530689,19754639072.537453,34224026514.08017,11538898313.841583,11121020226.509523,33277969999.52405,31077864889.996273,24183052952.04996,1715872.3093593833,1633256.049477199,8378.348962179967,514772276.2757529,85373418.3828764,-455671146.37560356
2024-10-21,67409.96019324688,7.65253185338e-05,19446880279.90932,33335202568.641804,25951156261.847397,26800322290.14364,33503962915.403297,31114892311.651695,24225893211.083588,1657209.887148285,1636531.644959407,21456.631389988237,77030586.9584153,86011556.54955825,-455686124.75102353
2024-10-22,67346.73406074244,9.09177757923e-05,19461585669.889984,32982391404.11566,23585768520.924133,24432935745.104225,33613142338.833324,31153182005.408318,24268546634.743156,1706105.7405769173,1640326.3985296702,33212.19352411642,-40960871.11239093,86532935.50100312,-455689638.3825675
2024-10-23,66678.70706327811,0.0001083874647249,19251435950.95316,32229832462.899887,26926636684.67981,27580917312.53975,33407257085.53977,31189323926.7544,24311014165.43677,1752543.463994419,1644615.2245875085,43949.98768435407,-226696269.63837174,85493513.70395267,-456146282.55387163
2024-10-24,68170.20984258495,8.36853746757e-05,19644050745.39102,32859550201.705505,24300670353.35533,23929321621.280594,33406072510.0806,31225906796.211216,24353302744.488483,1761677.6428498686,1648984.5114189833,53810.62215028319,-143479522.80035523,85962706.21028101,-455779759.4817283
2024-10-25,66501.35095598946,7.14932766984e-05,18516643894.26568,31526566866.680973,35195503393.606255,36702001059.578026,33037343422.481346,31259360331.8164,24395409947.531258,1724748.5969575383,1652924.1478483987,64200.07314025052,-469318786.5497552,85968641.16589546,-458423019.299775
2024-10-26,67018.1550845578,7.47689971193e-05,18645468786.045227,31659521008.296032,10490667384.506844,10590288068.420755,32688155860.91715,31291218401.14824,24437339249.391357,1698066.312975974,1656551.2787739984,72046.41981911636,-452500772.9735941,85979813.05517748,-459512304.56291115
2024-10-27,67943.96759945866,9.02847446482e-05,19209199831.07901,32254669313.05243,10251400241.061874,9928173517.465645,32406819117.913185,31322751413.937622,24479097585.81218,1634333.3030394365,1659455.5644760788,78842.06036784372,-466022396.36442703,86001485.84538168,-459321433.18429846
2024-10-28,69842.8951779753,8.03533690021e-05,20736894613.210617,34841649882.30248,29952853316.22043,27584843755.524685,32622025877.00757,31362363053.60094,24520723802.901264,1659776.251168613,1662625.8334823535,86447.31621959119,-6425883.651286261,88021208.32004848,-455164768.4870181
2024-10-29,72737.4266476475,0.0001308203356347,21818906587.786205,37124084529.93388,44075713679.735985,40913611349.84906,33213696323.55303,31413145233.978756,24562262605.108112,1814769.4798112793,1667495.63351207,95665.81535713258,566326909.7868589,96383171.42856175,-451782725.24117893
2024-10-30,72331.83093268512,0.0001028732991487,21690431497.464035,36995096379.0107,24964605833.111153,25032902966.31621,33894448311.56886,31472871272.208637,24603743060.069065,1835448.3245349072,1672571.1522199912,107672.0800200582,650038837.594699,105650187.52118579,-449828170.45443475
2024-10-31,70251.01966183445,0.0001055684877872,21085745132.502293,35629110832.66914,27580418020.74881,29144141297.67768,34290099830.277946,31538213887.94333,24645185661.944984,1918601.2503532027,1678542.6527682664,118961.09879220708,373599979.1656121,111830476.21438238,-449675327.2554573
2024-11-01,69513.1578978095,9.7045295525e-05,19942627470.524887,33665670856.77933,35491913378.15692,37657300022.19821,34595686114.57771,31607614815.72384,24686606498.78891,2005961.626205145,1685454.3292947141,130408.59215667157,279472982.2985379,116585341.38367093,-449507986.29988194
2024-11-02,69293.20514225149,7.68629320716e-05,20006783070.03426,33685521658.41116,8488857731.076127,8821425427.396297,34885114778.879875,31681174877.315147,24728022756.997864,2026486.9127953544,1692560.8466879681,141505.8852759893,246194837.66907242,121327330.4481352,-449128386.887904
2024-11-03,68823.93585139522,8.82475651822e-05,19642013188.46446,33309227530.83362,24040621420.021576,24881354800.42544,35035765952.84862,31756450404.147587,24769442004.414227,2026352.9324401307,1699635.9504702857,153452.40511243488,79914822.81191595,124038124.52899244,-448924478.8665323
2024-11-04,67762.77762825153,7.17703777641e-05,19496598306.225395,32697970438.9029,26369412118.767033,27037463794.904728,34729526032.36296,31826001684.43534,24810845992.970802,1988209.9154029505,1706260.1691180104,165124.59527289553,-353808211.02143246,122874362.10954624,-450831194.70083934
2024-11-05,69372.35710894185,4.99047072923e-05,19688067368.466755,33186018753.100086,29490136611.309258,29673447523.65016,34166945207.10099,31886692690.41392,24852205687.797176,1720805.709142673,1709896.337368426,175066.11747329985,-831724388.4825509,120609292.46307138,-458020060.6119709
2024-11-06,75638.9896651287,9.43938625594e-05,22849608301.778572,38748657914.38912,84707019158.58014,81885959331.11978,34417453997.86934,31950520860.242523,24893533032.62449,1710162.3573528458,1713403.9328460984,182508.63302223058,-418959108.38749135,120802158.56750119,-458247673.2816899
2024-11-07,75958.46348126252,5.14486895882e-05,22754542948.215614,39056012931.29498,32053792064.184902,32246889012.530594,34907011440.530174,32020768160.68431,24934849497.573753,1559405.384404207,1715232.5287506063,190474.8043647079,-223155347.16132286,121020796.05249071,-454972260.3100569
2024-11-08,76544.7567005686,4.89505357064e-05,22915013263.911057,39368063421.12669,26401077601.667164,26961488595.08396,35721638949.72266,32100994213.933987,24976181022.155468,1443171.669913584,1715769.2878811406,197777.47548144043,6126888.642176083,123156891.94813037,-450977668.416566
2024-11-09,76707.99806089245,0.0001059849921824,22449835357.514404,38906079012.08673,13694150302.460552,13560592178.761087,36467432857.39059,32188447276.35476,25017545835.23619,1563395.329453448,1717636.4185918032,206157.62858426291,72716291.50212397,126027099.22289687,-449256845.86192423
2024-11-10,80424.63181659808,0.0003590285949851,23160417751.194824,39792353458.12612,52605294718.23718,50620897490.627106,37393593704.14666,32286619936.10352,25058974286.672108,2503665.6730707055,1729913.2754034582,214439.3391804892,476306378.3612586,133355816.7995182,-447996440.66804206
2024-11-11,88766.33587988174,0.0004238705162341,25180463602.36983,44801598771.23097,81545482359.75414,77809018348.12923,39122683465.907814,32398750896.121567,25100488445.50087,3828519.656013242,1756830.2446594983,223960.2474081047,1105522905.1844878,144291693.2551152,-447688899.7204146
2024-11-12,88223.58920371576,0.0001235239156984,24807280419.007748,45180422883.45751,90822963751.87784,93367183744.55087,40836169770.24459,32526534035.86764,25142121364.71642,4125914.68115748,1786958.5461388603,232219.1852953682,768250179.4227549,153537155.5768865,-447361248.9802722
2024-11-13,90445.53527526742,0.0001569896977653,25158807737.44959,45694893558.77563,84233378592.14886,84429491082.9236,41828489148.01409,32659724848.769073,25183872545.608734,4382030.515052236,1819823.667831564,242178.60025358712,337225562.53202736,154140125.15664482,-447046601.3374244
2024-11-14,87369.35520452945,0.0001208811802956,25300534217.369244,45186055176.554825,53729813820.5618,56403960428.13262,42704209468.765495,32796688627.090008,25225738802.44501,4651697.232400906,1855566.4620056357,252052.1408774882,-17210103.071562905,150716668.26811603,-446756875.30320454
2024-11-15,90932.81263441448,0.0001196959608683,25626337956.814323,46436347193.244,46269553248.565926,46797862924.18778,43713964293.35368,32939172481.677456,25267722578.68848,4929649.656727903,1894269.255324589,262369.57737795415,-12624200.529428482,148511155.83030254,-446486962.31465584
2024-11-16,90562.41890709508,0.000192226450821,25615367572.5776,46447971414.61836,17890158639.963993,18551406012.256893,44791377493.71534,33087117777.946915,25309820685.3348,5293164.738169273,1936872.455930306,269838.34197058727,-126167842.81405203,143083191.4183906,-446251281.9069046
2024-11-17,89804.7894210569,0.0001873160461519,25560338854.858658,46433064169.20747,23479189742.637314,24551581313.635033,45740050452.44126,33237754809.44149,25352022546.92212,4789251.790757196,1973753.7972013513,275860.05967330525,-562851956.90088,137505432.65178937,-450573840.6383814
2024-11-18,90553.76577366955,0.0002480021078791,26019797211.39612,47450797409.04927,48493385278.1155,49584345977.59682,46118507400.70101,33389758246.114384,25394329355.08552,4186352.997737553,2003834.7743158801,279119.6777322901,-1252484058.4874835,134959563.02343664,-462526121.3253391
2024-11-19,92238.19162229066,0.000114781132216,26680568517.683735,49188843873.25194,45929802113.230255,45343693629.94392,46691138970.671646,33546125055.733055,25436752697.233353,4186086.347372156,2033812.257026253,281101.3682115001,-805294276.2075729,132091107.92422801,-469490095.23893183
2024-11-20,94193.78083387876,4.60400070706e-05,28169276615.185375,51794359268.27818,42110294575.94567,41804171813.28178,47562491214.88629,33710944179.25541,25479316002.419876,3807120.643329202,2059489.4012499396,281262.0611404149,-733546382.8591974,131790828.2807566,-475641475.27023995
2024-11-21,98514.52741115144,0.0001348871055245,29357622215.066673,53855878332.773285,63968136923.656296,61506960794.28043,48801037380.06036,33887809333.966576,25522048230.673286,3935921.5358102443,2086503.1642403733,280238.4883312987,71150.99032919748,132467797.73912725,-475555164.60625935
2024-11-22,98978.12401605133,9.21791341277e-05,29353220371.202183,53919408132.76929,40056291952.799255,40838348564.63098,49870046085.70683,34074801107.706696,25564980090.635765,3884262.2918674303,2112850.596070253,277765.6739119274,-36178411.32536643,133268912.03820476,-475462477.3374121
2024-11-23,97658.10158317744,0.0001881756678274,29138675716.910686,53734792945.986,18452634159.771168,19587176348.073536,50911020590.18792,34273560535.921623,25608148236.505035,3964153.515822257,2139963.5527851083,274270.60703435296,-103791956.46957615,134110614.48453009,-473545670.3068241
2024-11-24,97933.81557432354,0.0002566733274937,28951544076.82592,53539722624.56537,27164413541.972225,27965360533.159286,51926257512.381905,34483958460.7666,25651587345.584156,4341757.4503486175,2169998.9558263863,270814.56056113297,-65014159.35376794,135382357.58509123,-471119135.1195667
2024-11-25,93049.01593785587,0.0002136349236802,28672699560.419292,51537623069.24062,48852883283.07912,53389999186.69838,52510089749.5521,34701260199.7308,25695324800.956398,4294975.368531833,2200277.4552758327,267399.76971962943,-557322045.659189,135520308.98564985,-472867785.8585874
2024-11-26,91957.6723228167,0.0003236857775403,27579775108.821415,49626782552.0438,51907316123.14179,54301791250.8383,52572652417.95093,34917418275.38734,25739357308.368954,5132797.523940287,2239797.806192008,264052.9570479125,-983119704.3710245,135650115.77134126,-480533077.6719573
2024-11-27,95981.58055424392,0.0001173582770704,28012331469.636307,51664156188.587074,38108262252.50417,37474170686.37128,52554051977.99506,35132744313.107155,25783686437.134754,5417163.99014952,2281456.657102067,260779.68402726995,-936267018.1611671,135771492.27757058,-488278910.86177814
2024-11-28,95651.19644955784,0.0002433271724955,27710811216.251324,51404573030.26462,25079717779.82634,25118803214.768852,52203865506.208115,35345083321.34282,25828317039.96597,5814710.9408830805,2327357.7077913955,257592.87862203387,-1293447241.6352208,135882257.6600354,-499465422.1524124
2024-11-29,97447.13236798394,0.0001255881239225,28467110030.72312,51794436253.5223,30873494964.940384,30231165754.53969,51900298094.88711,35554672760.625824,25873253202.8752,5938907.584394068,2374414.4160842714,254496.83837375883,-1089963552.7448747,135643474.35221535,-509398225.817411
2024-11-30,96514.05270971672,0.0001413438558928,27727309229.142635,48758015356.3086,13655661930.992054,14660162487.972696,51189329867.79034,35753253026.89178,25918466500.328033,5715464.018300258,2420074.015056996,251863.079287468,-1071386176.841771,135043735.57050228,-519082658.7782316
2024-12-01,97311.45523787529,0.0001951747351792,27868853305.432194,48922663427.12382,19292635095.961815,19181262756.53748,50529749982.44155,35938648650.86766,25963916471.947517,5430922.148208297,2462441.8284298275,251001.98037947644,-941054843.8972857,132338449.18449935,-527283124.50519955
2024-12-02,95842.79759068144,0.0001279101292163,27541161160.38888,48610964196.09099,37519229986.35421,39287366007.255,50111655857.70588,36111963001.96189,26009555071.364433,5059108.362564983,2500561.517886596,249682.85576006863,-545486289.2232178,128491839.10941908,-531066853.2763535
2024-12-03,96000.78135073867,0.0002504237929748,27530714793.48259,48696073230.74967,32766629101.12707,33578387680.268757,49978697383.23529,36276701335.009285,26055345617.01593,4768703.372765823,2535352.7952649044,248405.0663322527,-319383925.14395714,126384887.26951602,-532328273.0736631
2024-12-04,98862.25954845478,0.0002489011980111,29388685832.510902,51517069567.376915,41441975322.5828,40882789182.77856,49957685008.776695,36433829606.554665,26101253808.28309,5344046.251863301,2576422.162981671,247511.03878695192,-330084700.3337645,124770929.18751884,-533699543.1010405
2024-12-05,97124.85571884968,0.000115037785431,28514863444.319416,50911745503.43815,86830162833.80501,88023092543.85258,49887281076.37292,36582397552.96047,26147229935.69629,4849402.452105423,2611898.5156595423,247015.1075599296,-494919596.7773451,123918676.36997479,-536900169.5125303
2024-12-06,99945.31709726728,0.000217812477478,28315635037.041046,51273002353.14626,44575732251.898865,44675448643.048355,49812790519.17634,36722044606.99333,26193218549.18067,5219740.6916092625,2651383.053427115,247200.84807351395,-600926111.2845145,122642815.46530762,-541275622.6979753
2024-12-07,99805.30541165882,0.0001741571513956,28513258373.611942,51452544826.216705,15488487000.352749,15908576288.171171,50197723300.59179,36864757288.691956,26239220621.192738,5369269.699520112,2692417.7965166643,248331.92271771096,-517438787.1184831,122250263.92281729,-544717972.6863573
2024-12-08,101267.82287720391,0.0002233815222309,28864195941.843643,51808091574.38272,18090616891.160717,18010660539.866558,50609927321.62877,37015456912.883804,26285262955.824657,5513331.408637869,2734932.8765675025,250650.5832324915,-521926785.42279404,122216170.81146076,-545178194.4390664
2024-12-09,97465.93783115545,0.0001187361466499,28252907307.684013,50020267283.554306,49239611107.42976,53361066464.720055,50811256334.123535,37174050279.619736,26331375738.744473,5489309.674720571,2777059.8061451865,253581.47328481614,-858115262.049866,122178388.12178081,-548761726.4651537
2024-12-10,96715.57247792448,8.48775841148e-05,27385728662.89952,49011187022.59121,47972958775.25501,49475283422.43935,50856272590.1009,37338775225.781044,26377585614.741005,4836465.169897571,2811826.8378093536,257444.55747389793,-956767557.4845301,122134106.89856309,-553711930.0046182
2024-12-11,101175.22826357752,8.16370101627e-05,29226867836.304783,52587359922.28905,36787499803.95411,35271999542.44499,51009171212.23119,37511910203.298706,26423927324.1755,4132338.7405964993,2838682.647892642,262815.27796827885,-820151254.383834,122081928.49111128,-557690822.2781607
2024-12-12,100042.5938470034,9.09018458042e-05,28861264340.887,52073558148.350426,36450838650.246925,36512694424.821434,51175144447.21867,37692896765.24659,26470441260.592026,4038518.0917861685,2864409.605120592,268862.9177822196,-658569263.6019671,122033108.3794606,-560497549.2263993
2024-12-13,101369.2707038183,7.23289538204e-05,28883593941.47086,53001951361.78848,26248630669.508244,26381507341.38771,51422137162.738976,37882665061.64133,26517172378.459576,3455892.5937260347,2883593.030209804,275610.0898353604,-663306446.5633924,121986845.88452023,-563383810.3504877
2024-12-14,101358.96186487324,8.63906982952e-05,28945110925.582565,53085723613.20953,17537356284.11583,17675456430.970562,51655448418.023674,38078227663.893295,26564150129.15406,3103721.235117193,2898809.2711946857,283298.6195570119,-623022283.5685796,121948224.19096416,-565547485.984235
2024-12-15,104597.59050026,0.0001025406267401,31214978433.77377,55452364467.81292,28091067035.49974,25555500213.440372,52176058831.37084,38281642418.07298,26611407696.974148,2639874.8672340303,2908839.8225519145,290828.8012470517,-272220787.74497825,121924386.3109774,-564665512.5194478
2024-12-16,105984.74308957036,8.33453957664e-05,30724718782.60819,56668130820.966995,45818110110.431366,44591556617.70656,53125753622.4298,38496826914.73124,26658988831.295364,2526463.79600212,2917583.482484769,299662.02509696176,491780476.542893,129811713.74553719,-562570716.9089625
2024-12-17,106102.91595976564,9.52355479052e-05,30451472476.13448,57076353708.83128,35436880909.89399,34900603996.14832,54277920291.89266,38725511112.946335,26706940235.17141,2608696.392809897,2927210.0056889663,308976.8167552827,783009270.9614645,140912029.30134982,-561792972.1791043
2024-12-18,100121.47275150688,9.69407710215e-05,29394562927.094418,54618265969.49407,52982153040.19538,57781113888.19158,54568049727.20768,38957466850.52711,26755278470.09514,2674916.0338693582,2937538.0913706077,317495.2658502485,-119056601.82500948,141995420.63075143,-561094828.650732
2024-12-19,97622.69150911392,5.49346680346e-05,28371774570.051033,51821044750.936066,62291250936.31433,64982120144.64575,54531976384.7199,39188974426.26158,26804008962.139065,2522780.5791163146,2946157.411448934,326395.99306273856,-494629949.5045684,142078289.00831378,-563481379.5425125
2024-12-20,97749.940323565,5.13043233351e-05,27387510301.347267,50053722917.527725,63672835124.85857,66258459918.517975,54110800892.68266,39416418778.09249,26853125827.14743,2425063.086471153,2953684.2804632434,334928.57454734016,-845022538.3302743,142159321.1392225,-568097861.3102516
2024-12-21,97204.05092142406,6.43680818158e-05,27200096991.29132,49857311114.2224,25880489174.87662,26173796237.17992,53649599107.113075,39642540078.392296,26902637670.126545,2317953.0469625867,2960017.821751198,344875.43122737366,-867194954.8229266,142257505.25041965,-568902413.8821709
2024-12-22,95087.00635015262,6.04139605295e-05,26721304006.892807,49420714095.121895,23754448427.775875,24908505020.061253,52787934768.15721,39861047962.83789,26952529158.24964,2091315.3831470616,2963847.1195642375,356171.2060367097,-1394284014.0150332,142344989.6062549,-577382917.1974322
2024-12-23,94707.54975058368,7.58052862727e-05,27310768369.592472,48417954818.303375,39415283169.52502,40152401450.26238,51609338196.34812,40069164797.25204,27002776551.240017,2021249.2071237094,2966921.4303210042,367051.68630318507,-1674808553.081058,142407125.66003025,-589426096.7166497
2024-12-24,98744.59504894268,8.28618918121e-05,27843469009.572685,50047083278.00127,34710490688.20106,34000803376.353973,50605156706.229546,40268778725.664474,27053360370.99458,1936549.1858322788,2969087.94972572,377192.2464100297,-1650035639.0665698,142444035.4948825,-601316671.5227276
2024-12-25,99475.42518745258,0.0001000926171964,28055431312.66652,50244570851.68894,21222253842.16859,21186940638.11452,49980343117.971664,40464351396.52284,27104274031.01686,1930636.321927435,2971232.4168925043,386543.9356418275,-959425060.2022455,142476170.51993877,-606138250.7049732
2024-12-26,95708.51979049972,6.71459750303e-05,27161397180.88269,48144777164.59122,31100411839.82358,32431910404.60466,49455162034.20812,40658724265.563705,27155525512.546318,1968519.8189756277,2973848.905262285,395771.03505281475,-765229253.980768,142512099.45668545,-608682802.1259003
2024-12-27,94305.78677961134,6.88427163548e-05,27250111971.05346,47204506311.7594,32668002694.404263,33509452196.164658,49048131090.526924,40851514468.27748,27207124640.921238,2035787.539720781,2977259.159276636,403986.27200679434,-516061355.1380517,142549250.73186046,-611270611.3409839
