t,price_usd_close,volume_sum,active_count,transfers_volume_entity_adjusted_sum,fee_ema_percentile,fee_upper,fee_lower,volume_sma_zscore,volume_upper,volume_lower,address_sma_meandev,address_upper,address_lower
2024-01-19,41609.56250778722,3472153.747053015,813488,6155656371.868691,4878258.489091475,16282836.054360224,710184.1904315646,5699164755.2406845,5020887177.024268,2633695534.36576,809356.8571428572,1017088.570776014,890496.5768430334
2024-01-20,41648.71864578855,3003006.276455523,832831,3007424566.111153,4409445.435932486,16282836.054360224,722866.5588450473,5636001548.681318,5041242001.723958,2641252112.019827,807439.1428571428,1017172.9117328041,889076.4057275133
2024-01-21,41535.75916314732,2983726.5499828816,763831,2408335439.222987,4053015.714445085,16282836.054360224,738167.3520435942,5615542716.768651,5061327514.519444,2650060243.919381,815028.4285714285,1017253.747574956,887863.3492504411
2024-01-22,39450.40187133021,3096154.378667374,972445,6427144523.438452,3813800.3805006575,16282836.054360224,785701.608972121,5831056973.387846,5084419721.737122,2659682287.9676037,840441.8571428572,1017331.4056261022,886846.4562786595
2024-01-23,39827.34939619788,3479231.963342506,868686,7217045022.517453,3730158.2762111197,16282836.054360224,785701.608972121,5529159561.421835,5103098636.577812,2670419288.322088,853174.7142857143,1017405.7442945327,885912.5001499119
2024-01-24,40110.3806221753,2416850.381167027,895435,7126864070.681187,3401831.3024500962,16282836.054360224,785701.608972121,5597325120.565175,5122513698.580099,2681596608.046417,864823.5714285715,1017425.3239021164,885022.966574074
2024-01-25,39928.14467734016,2561918.940497257,1102476,6197807264.355676,3191853.2119618864,16282836.054360224,785701.608972121,5505753894.027944,5140514347.0181675,2692911891.8233027,892741.7142857143,1017493.2316093474,884461.8239462081
2024-01-26,41874.34393455977,2270522.8747918694,908663,6868736916.442469,2961520.627669382,16282836.054360224,785701.608972121,5607622543.2527685,5159664560.779524,2704468086.2148924,906338.1428571428,1017393.4066754851,884033.6409435627
2024-01-27,42115.22347863908,2433684.0747458823,981254,2512305921.430792,2829561.489438507,16282836.054360224,1051935.85550475,5536891308.29843,5177713857.198947,2716772804.4010983,927541.4285714285,1017336.5367813051,883840.8822663139
2024-01-28,42023.43720200737,2349668.02590192,900295,3211773908.378012,2709588.1235543597,16282836.054360224,1450499.2409393194,5651668232.463434,5197037564.587471,2728619927.83814,947036.2857142857,1017206.3843342152,883864.4188403881
2024-01-29,43260.51836456583,2367624.8101044144,962902,8219502483.671375,2624097.2951918733,16282836.054360224,1724688.1881614858,5907719369.639565,5219529688.541336,2738415858.971058,945673.0,1016983.8551190477,883872.8226587302
2024-01-30,42911.953177663134,2241133.539006561,912211,9694158967.505526,2528356.3561455454,16282836.054360224,1998929.2322150797,6261592790.352148,5247159615.220064,2748470406.349062,951890.8571428572,1016633.0725132276,883932.7814550265
2024-01-31,42585.02506743466,2141873.121270529,872013,9437773670.364502,2431735.5474267914,16282836.054360224,2286293.385858447,6591722733.164049,5279828639.897686,2758632411.282812,948544.8571428572,1016309.908946208,883973.7513712521
2024-02-01,43049.06050013768,2428282.148704476,947209,6806806276.261656,2430872.1977462126,16282836.054360224,2431260.705102473,6678722592.007761,5313510328.805635,2768734501.1756887,926363.8571428572,1015813.5384126983,883769.1314285714
2024-02-02,43163.942721844,2831116.1773849274,931246,5442376680.236747,2530933.192655891,16282836.054360224,2475214.9113502307,6474956843.978373,5343334723.042427,2780811437.5263314,929590.0,1015370.0984126984,883601.0603174602
2024-02-03,42978.42812586093,7636532.281826887,817342,2243442722.750239,3807332.9649486407,16282836.054360224,2529515.932575201,6436547815.595436,5372136781.119825,2793741483.468863,906174.0,1014867.6126631392,883173.7603527337
2024-02-04,42597.65284241104,4221199.329748408,806688,2543585919.8680744,3910799.556148582,16282836.054360224,2572857.0387970833,6341092388.665444,5399109682.0942955,2806751476.706703,892801.5714285715,1014542.0342328042,882599.5498941798
2024-02-05,42660.52223439984,2772916.4818231696,853791,5367282228.633536,3626328.787567229,16282836.054360224,2644883.6001731395,5933632352.231468,5419881340.360186,2822635312.257107,877214.2857142857,1014254.6448412698,881853.9662698412
2024-02-06,43100.80183361348,2279792.9247973617,861458,7069795841.453265,3289694.8218747624,16282836.054360224,2662568.167954992,5558723334.224004,5435802795.709011,2837528651.441457,869963.8571428572,1014095.4602998237,881029.4555731923
2024-02-07,44243.073358111855,3161380.979529897,908739,5370124567.239321,3257616.361288546,16282836.054360224,2662568.167954992,4977630605.2061205,5445528149.59869,2851476055.598589,875210.4285714285,1013852.9437742503,880265.0149559083
2024-02-08,45330.38151855335,2380196.7300887336,816286,6467225207.504678,3038261.4534885925,16282836.054360224,2662568.167954992,4929119023.955123,5454703766.838787,2865588771.6991034,856507.1428571428,1013708.1761067021,879295.3556393299
2024-02-09,47132.70022822099,2558851.085167321,962148,7818109433.7873745,2918408.861408274,16282836.054360224,2662568.167954992,5268509417.319498,5467015684.18598,2880191291.7570496,860921.7142857143,1013735.8899118165,878380.1243738977
2024-02-10,47778.30304073163,1952055.014078438,960210,3192154301.391823,2676820.399575815,16282836.054360224,2647822.692164647,5404039642.839725,5480618200.761362,2894314005.209644,881331.4285714285,1013683.3791225749,877690.5986552028
2024-02-11,48254.94409132965,1380703.1712020142,857071,3511794507.415488,2352791.0924823647,16282836.054360224,2572857.0387970833,5542355155.3464985,5495561903.149691,2910012857.7498016,888529.0,1013322.9383201058,877083.0013624338
2024-02-12,49971.50891819703,3307723.4275818537,1008347,8955203801.673374,2591524.176257237,16282836.054360224,2558199.135276497,6054915380.066475,5516648598.895942,2925525942.421997,910608.4285714285,1013111.0779938272,876722.5997839507
2024-02-13,49757.69965167232,2353306.520357476,862277,8020157950.654282,2531969.7622822965,16282836.054360224,2531399.648987774,6190681395.666619,5539385762.892503,2939689290.377569,910725.4285714285,1012736.7992945327,876366.1149911818
2024-02-14,51819.51461911969,2755516.9109888067,798443,12750506685.6175,2587856.549458924,16282836.054360224,2531399.648987774,7245021698.292074,5578703705.660315,2946054861.3720865,894968.8571428572,1012279.7055291004,875837.8532010581
2024-02-15,51932.74411520152,2008761.097071308,886603,9352943509.96443,2443082.68636202,16282836.054360224,2529515.932575201,7657267170.072039,5625164197.490162,2949710610.1806846,905014.1428571428,1011890.8905776014,875423.9252954145
2024-02-16,52182.30523643026,1708198.3342058384,863328,8685317188.14751,2259361.5983229745,16282836.054360224,2481455.8377646063,7781153992.1234865,5673261309.609642,2953348212.092722,890897.0,1011399.725101411,874856.7495017637
2024-02-17,51665.38478447679,1493912.7427009875,849945,3775844928.727906,2067999.3844174778,16282836.054360224,2436841.7599476445,7864538367.457212,5722189884.074093,2957963996.5552673,875144.8571428572,1010900.6819708995,874118.4196164021
2024-02-18,52122.54545558932,1279362.2023442318,757604,3059919576.5231934,1870840.0888991663,16282836.054360224,2431260.705102473,7799984805.90117,5768931394.386473,2962574218.132147,860935.2857142857,1010621.2677116402,873226.3021296297
2024-02-19,51770.63461692279,1519465.7765187798,876727,5572617263.858052,1782996.5108040697,16282836.054360224,2387927.5898510963,7316758157.641839,5806039486.759291,2969881962.253134,842132.4285714285,1010373.037138448,872129.5533377425
2024-02-20,52300.93374582081,1649718.8574458146,868597,8361436071.187032,1749677.097464506,16282836.054360224,2301404.8706947,7365512174.860804,5843682576.990634,2980198583.328923,843035.2857142857,1010286.8459259259,871046.054074074
2024-02-21,51847.05828695659,1621435.135485106,830556,7877922915.600115,1717616.6069696562,16282836.054360224,2154112.3806749512,6669428779.144034,5869934190.104782,2996045406.650919,847622.8571428572,1010285.8382275132,870081.299867725
2024-02-22,51321.39458783773,1456417.7517352847,857744,8632052243.774656,1652316.8931610635,16282836.054360224,1959561.7718824064,6566444312.545495,5894417145.135989,3012614546.399459,843500.1428571428,1010282.350621693,869015.0636640211
2024-02-23,50723.74776329093,1574335.5424487412,951494,7637100254.156186,1632821.5554829831,16282836.054360224,1822526.1209468632,6416699036.26102,5916586912.697922,3029967614.5468845,856095.2857142857,1010277.7432010582,868288.4710846561
2024-02-24,51569.8528965524,1329024.7954921185,823594,4314771604.127035,1556872.3654852668,16282836.054360224,1764670.8334673096,6493688561.318039,5939483567.121912,3047575494.9188824,852330.8571428572,1010273.6643827162,867722.7435537919
2024-02-25,51730.16571220854,1255638.7434087591,911413,2663400400.9641743,1481563.9599661399,16282836.054360224,1732043.8276923387,6437042964.8096075,5961407627.351297,3064614739.867098,874303.5714285715,1010269.112914462,867206.0997839506
2024-02-26,54521.83188833384,1696103.5724388636,883238,7726954576.627271,1535198.8630843207,16282836.054360224,1681701.7643749302,6744805438.062353,5987208111.542775,3081249891.0144014,875233.7142857143,1010265.1469312169,866784.8371957672
2024-02-27,57040.00284499567,2726718.9436623054,921901,12662937088.959612,1833078.883228817,16282836.054360224,1681701.7643749302,7359305583.458435,6022013251.218873,3094544024.2688723,882848.5714285715,1010262.0625573191,866387.4025220458
2024-02-28,62547.6812033348,3584609.4970224104,1044712,20957715503.68017,2270961.5366772152,16282836.054360224,1681701.7643749302,9227847381.755587,6092740691.340478,3092745831.753728,913442.2857142857,1010260.1982671958,866158.5271296296
2024-02-29,61296.28783919828,4666219.584745101,1006418,14783401419.18865,2869776.0486941864,16282836.054360224,1681701.7643749302,10106611549.671871,6182744169.45734,3081573421.092817,934681.4285714285,1010228.1918386243,866119.1240343916
2024-03-01,62486.38913275429,3664622.692945554,1067080,12269603814.655449,3068487.7097570277,16282836.054360224,1681701.7643749302,10768397772.600338,6287123952.154142,3063373043.1393523,951193.7142857143,1010236.3250925925,866120.0860185185
2024-03-02,62022.12807711209,2605042.6825106977,845317,4422380991.977194,2952626.452945445,16282836.054360224,1681701.7643749302,10783770542.293217,6388488207.458452,3049798348.7267265,954297.0,1010207.2658068783,866121.4691137566
2024-03-03,63119.390901245846,2872570.8104118938,865815,4240841517.4630713,2932612.542312057,16282836.054360224,1681701.7643749302,11009119273.22163,6492305787.831617,3039055809.853397,947783.0,1010280.9206834214,866123.9904276896
2024-03-04,68365.42639097848,5448019.098785963,901099,14599382309.116074,3561464.181430534,16282836.054360224,1681701.7643749302,11990894663.577175,6618785489.467994,3018109413.509267,950334.5714285715,1010178.056829806,866126.1669797178
2024-03-05,63889.51842693471,6838875.820500133,1173826,18738860647.9304,4380817.091197934,16282836.054360224,1681701.7643749302,12858883743.430143,6765035999.437225,2987971065.536733,986323.8571428572,1010455.7152380953,866129.306984127
2024-03-06,66125.97716824335,4458840.346026562,934096,15726779217.628788,4400322.904905091,16282836.054360224,1681701.7643749302,12111607131.137089,6885098428.970512,2977576666.5509,970521.5714285715,1010623.7195855379,866132.8327954144
2024-03-07,66996.43550696514,3488153.105231967,1036682,14693963288.658466,4172280.4549868098,16282836.054360224,1681701.7643749302,12098830255.347063,7001240659.288042,2970900267.5142922,974845.0,1010615.1064462082,866135.9157760141
2024-03-08,68350.04413064609,3259619.0981987254,959807,12179237716.503736,3944115.115789789,16282836.054360224,1681701.7643749302,12085920812.753962,7113793049.6829,2967690280.7365084,959520.2857142857,1010145.7134259259,866136.2818121694
2024-03-09,68511.18707639222,2784452.975743064,942804,5013436779.49012,3654199.580778108,16282836.054360224,1681701.7643749302,12170357353.827238,7225571056.371585,2965055395.30075,973447.0,1009530.1194003528,866133.1948853616
2024-03-10,68989.04103917917,2536563.0799776423,877936,6785268958.111877,3374790.455577992,16282836.054360224,1681701.7643749302,12533846988.205639,7343260560.88408,2959999686.1078024,975178.5714285715,1008769.9362918872,866125.6113271606
2024-03-11,72106.09190897494,2924473.391859167,1137780,18945535253.801487,3262211.1896482855,16282836.054360224,1681701.7643749302,13154725980.303555,7472932057.206316,2950731392.7055607,1008990.1428571428,1008325.5086067019,866114.5771075836
2024-03-12,71455.53510572789,2766341.221249811,1040299,16195172149.998634,3138243.6975486665,16282836.054360224,1681701.7643749302,12791341909.170444,7590176134.014264,2950148094.0848303,989914.8571428572,1007476.6416446209,866098.3948633157
2024-03-13,73104.5022761031,2593364.255392693,1100602,19766292548.327724,3002023.837009673,16282836.054360224,1681701.7643749302,13368415242.127436,7718361921.671719,2943935881.64086,1013701.4285714285,1006496.5130335097,866075.3774426808
2024-03-14,71401.28095361925,2426322.1547573297,1005693,14269535877.619717,2858098.416446587,16282836.054360224,1681701.7643749302,13307782754.836185,7841737168.362255,2941940389.051068,1009274.4285714285,1005557.9101719577,866045.9818915345
2024-03-15,69522.72820350363,2549741.5974791693,968526,13885612450.772106,2781009.2117047324,16282836.054360224,1681701.7643749302,13551550574.017382,7967710191.333069,2940408690.7582283,1010520.0,1004657.2884700177,866010.1575617285
2024-03-16,65222.44086567228,2613807.069592996,932279,5074208709.125798,2739208.676176798,15540845.623662116,1681701.7643749302,13560232278.251049,8090778768.808877,2942003117.071288,1009016.4285714285,1003730.5138536156,865967.4544003529
2024-03-17,68550.5518606481,1712917.696499992,870832,5620326620.437861,2482635.9312575962,13885809.321807442,1681701.7643749302,13393811944.297619,8207210155.386597,2948690729.3123555,1008001.5714285715,1002828.7140828924,865918.1065520282
2024-03-18,67725.64608349965,2830599.815169747,909124,12384947255.815329,2569626.902235634,12318806.304650398,1681701.7643749302,12456585087.442453,8301629928.095289,2966924456.7904696,975336.4285714285,1001550.8768562612,865860.1628262787
2024-03-19,61860.497272942885,2961582.317066581,993926,12021400603.096209,2667615.7559433705,11547336.113082286,1681701.7643749302,11860332009.313536,8383099003.113695,2990999134.86733,968711.7142857143,1000273.9343209877,865793.5117107583
2024-03-20,67880.97212392565,2131426.320845356,949560,10200740014.921013,2533568.397168867,11303368.076030795,1681701.7643749302,10493824504.54115,8440183576.481758,3025503996.6262994,947134.2857142857,999172.147473545,865719.706494709
2024-03-21,65471.572577690014,2531366.9346718,821501,10519584816.61098,2533018.0315446,10882465.035273906,1681701.7643749302,9958117210.111328,8488572658.964844,3062708037.7161446,920821.1428571428,997856.6289858907,865517.0694268078
2024-03-22,63582.34446174184,2424638.524302856,901210,10296822789.48696,2505923.154734164,10635177.098363189,1681701.7643749302,9445432972.784878,8529442240.000265,3100986603.5025716,911204.5714285715,996518.2335846561,865208.1759391534
2024-03-23,64015.46239588007,1587264.127885612,922159,10455782371.587332,2276258.398022026,10492807.444035983,1681701.7643749302,10214229210.279385,8580417339.945799,3136758534.832105,909758.8571428572,995212.0936463844,864884.077782187
2024-03-24,67255.20335053414,1388284.616470853,909843,4378686791.178487,2054264.9526342326,10421935.064766506,1681701.7643749302,10036852091.813757,8628171431.930399,3173688634.7230053,915331.8571428572,993906.0218253968,864623.0464285713
2024-03-25,69962.14171966423,1925977.8713848817,915474,10072561452.76772,2022193.182321895,10279027.41516011,1681701.7643749302,9706511262.806957,8670853137.087572,3211404482.8954206,916239.0,992574.8623456788,864373.9360670192
2024-03-26,70007.28641487475,2229531.2829825943,874548,12317308326.315111,2074027.7074870698,10021105.812638583,1681701.7643749302,9748783794.695372,8713681392.301899,3248069688.002823,899185.0,991311.9798941799,863938.393121693
2024-03-27,69478.68964281777,2110883.426881304,874261,10583755821.152224,2083241.6373356283,9484448.532859871,1681701.7643749302,9803500338.442688,8756834096.097616,3283429340.264004,888428.0,989931.5926895943,863387.5263580247
2024-03-28,70747.30476773762,2126934.5750017725,944632,11104601448.173231,2094164.8717521643,8619627.973093208,1681701.7643749302,9887074142.95158,8800663929.41761,3317617817.2709107,906018.1428571428,988662.1908730159,863035.4376984127
2024-03-29,69898.04850404928,2051772.2360087384,849627,8178884571.545731,2083566.7128163078,7803842.684956006,1681701.7643749302,9584511540.388548,8840039678.230202,3352524725.1889834,898649.1428571428,987587.7427336861,862605.741393298
2024-03-30,69661.22972139201,2092070.190104771,832000,5001514454.699344,2085692.5821384238,6987489.225630071,1681701.7643749302,8805330409.40455,8869862536.014174,3386444090.2195134,885769.2857142857,986624.519506173,862037.5423985892
2024-03-31,71354.85087466771,1976955.83775402,697649,4039380194.4787297,2058508.3960423227,6350966.558868373,1681701.7643749302,8756858038.447441,8898813129.42936,3420215337.823987,855455.8571428572,985561.4718342151,861138.3091181656
2024-04-01,69704.08885361027,1897749.251462012,956872,10647357507.115507,2018318.6098972452,6039015.248636838,1681701.7643749302,8838971760.497126,8928383379.035007,3452511178.7910256,861369.8571428572,984797.3348104056,860310.0699514992
2024-04-02,65458.84823298128,1491395.4741483214,956952,9665221821.107723,1886587.8259600145,5816328.3916304475,1681701.7643749302,8460102259.753213,8953557674.876528,3486135859.819018,873141.8571428572,984165.9452910053,859616.7102645503
2024-04-03,66041.84638252274,1822251.212811964,965991,10521567588.549948,1870503.672673002,5729442.147048805,1681701.7643749302,8451218226.524316,8978331550.880651,3519848747.7358346,886246.1428571428,983748.4307142856,859072.2708730159
2024-04-04,68539.45602108122,1544628.3091122329,971789,10304372551.365252,1789034.8317828097,5709023.823895879,1681701.7643749302,8336899812.694604,9001588596.439606,3554619945.9136496,890125.7142857143,983572.3318783068,858573.9871693121
2024-04-05,67887.10700078699,1400159.1507279954,954291,6592431325.928798,1691815.9115191062,5649064.746092515,1670091.4514221828,8110263634.749329,9022333360.819324,3589769631.4852734,905077.7142857143,983419.0475881834,858448.5571737214
2024-04-06,68960.28535495602,1222190.8697442594,916788,4719572645.161528,1574409.6510753948,5511384.056144798,1641594.4574381192,8069986233.386785,9042025275.65743,3628432231.818321,917190.2857142857,983268.2323677248,858573.575568783
2024-04-07,69374.90042085954,1507767.756914663,837188,4397497327.078352,1557749.1775352117,5388311.812349301,1600695.0080588097,8121145823.758158,9062020146.021856,3666125148.0611706,937124.4285714285,983299.2207142856,859021.0364285713
2024-04-08,71634.15423038145,2365792.808966177,894193,11959060528.696749,1759760.0853929534,5258719.511364269,1600695.0080588097,8308531969.698336,9083467743.498552,3704152014.7856674,928170.2857142857,983232.924744268,859498.921287478
2024-04-09,69148.7225107242,3302458.750279652,899773,9756787370.762327,2145434.751614628,5238886.134669489,1600695.0080588097,8321612762.506135,9104668249.74755,3742664143.9011,920001.8571428572,983096.5124162259,860039.8828218696
2024-04-10,70514.28371120086,4828943.732124213,849802,8004098515.1251135,2816311.996742024,5238886.134669489,1600695.0080588097,7961974323.445445,9122073315.439259,3781948321.2805147,903403.4285714285,982964.6234876544,860391.1876234568
2024-04-11,70090.10010874529,7353160.4978877455,747574,7710696051.714975,3950524.1220284547,5238886.134669489,1600695.0080588097,7591449109.209692,9135893149.294174,3821573614.758649,871372.7142857143,982836.7557495591,860437.9918694886
2024-04-12,67246.1811739544,10907776.47216834,830100,8490138166.271049,5689837.209563426,5388311.812349301,1600695.0080588097,7862550086.401442,9151551661.728916,3862525644.8905716,853631.1428571428,982712.3964109347,860298.5750176368
2024-04-13,64459.339491542734,7038373.135393377,865503,6021527239.777105,6026971.191020913,5388311.812349301,1600695.0080588097,8048543599.917953,9169015961.443066,3900752203.53604,846304.7142857143,982590.4951410935,859968.8937477955
2024-04-14,65771.22528599312,4892373.45837425,847787,4985687719.198541,5743321.757859248,5388311.812349301,1600695.0080588097,8132570798.792266,9186986359.483255,3938795112.8015532,847818.8571428572,982470.6741313931,859630.4020590828
2024-04-15,63488.451171049936,10074597.486378286,811252,9845075668.761496,6826140.689989008,5388311.812349301,1600695.0080588097,7830572961.658658,9202210221.29007,3975193090.0312185,835970.1428571428,982352.1486287478,859068.0005776014
2024-04-16,63749.04751670838,5970146.952326902,942527,8032395602.644027,6612142.255573481,5535542.4966568155,1600695.0080588097,7584231280.498901,9215369262.846138,4009717109.421325,842077.8571428572,982234.4253130511,858553.4540520282
2024-04-17,61331.6803360844,7462611.531249789,791710,7800124869.960121,6824759.574492558,5719253.711126127,1600695.0080588097,7555092188.332474,9228515269.858776,4039676371.7899942,833779.0,982116.9043077601,857881.4941049381
2024-04-18,63521.500028711096,6767127.148354486,825840,8779532166.764982,6810351.467958041,5899328.946098163,1600695.0080588097,7707783061.911046,9242689008.29911,4069384501.928609,844959.8571428572,981999.3927733685,857240.9310361551
2024-04-19,64013.44065001168,7468988.971958003,893528,8912357058.542702,6975010.843958031,6348815.276524824,1600695.0080588097,7768100046.521281,9257183703.011415,4098478840.701754,854021.0,981880.849537037,856657.7234788359
2024-04-20,64900.55033938684,80527888.00521618,506862,2412775915.7422056,25363230.134272575,6721157.322384988,1600695.0080588097,7252564143.087725,9267777295.582924,4123777893.0160685,802786.5714285715,981759.0098236331,855465.4298589064
2024-04-21,64949.46071605513,22358519.59224645,571131,2388543217.7043324,24612052.49876604,6818275.926552025,1600695.0080588097,6881543500.017123,9275639670.345867,4140780969.4459624,763264.2857142857,981631.4638756615,853670.7107275134
2024-04-22,66857.5356562364,16782868.460470643,674613,6654356185.231685,22654756.489192188,6825519.188015605,1600695.0080588097,6425726430.941437,9280786062.932688,4153765421.1681304,743744.4285714285,981290.8618077602,851616.0810493828
2024-04-23,66403.1484328433,29169842.08047519,530371,6975855607.047135,24283527.88701294,6908019.274671971,1600695.0080588097,6274792145.856166,9284987728.45445,4164580718.7925496,684865.0,980669.4054320989,848913.7739329807
2024-04-24,64267.784807425625,17076116.79554799,829672,6320192513.169727,22481675.114146702,15503676.192561757,1600695.0080588097,6063373237.743253,9288291032.98097,4174246702.203991,690288.1428571428,979883.1075176367,846277.8289902998
2024-04-25,64509.80033896809,6789872.250673539,816566,6638765045.759997,18558724.398278408,20716347.29200596,1600695.0080588097,5757549363.31397,9290188858.338629,4180348001.384093,688963.2857142857,978868.31015873,843633.0882539682
2024-04-26,63787.11946301585,6204040.294072819,846416,7935114217.660023,15470053.372227011,20716347.29200596,1600695.0080588097,5617943243.187873,9291552377.380383,4185007169.518863,682233.0,977690.0666093472,840919.2984700175
2024-04-27,63486.509332613685,3978001.935982171,870250,3080543658.0207434,12597040.5131658,20716347.29200596,1600695.0080588097,5713338634.941949,9293407732.201273,4191421515.436542,734145.5714285715,976423.2446252204,838786.7601366843
2024-04-28,63054.53910677473,3387965.7240261687,702184,3161540925.94115,10294771.815880891,20716347.29200596,1600695.0080588097,5823766878.97578,9296235102.032785,4205042927.3728137,752867.4285714285,975114.546728395,836866.1421604938
2024-04-29,63830.83144851215,2850064.9772728835,845371,6240012977.585229,8433595.10622889,20716347.29200596,1600695.0080588097,5764574992.169144,9298829499.706625,4218725823.52294,777261.4285714285,973870.6230335096,835219.173791887
2024-04-30,60734.71301640639,2801191.847437212,847727,8303204404.126435,7025494.29153097,20716347.29200596,1600695.0080588097,5954196248.894758,9302050608.86033,4233319596.145098,822598.0,972634.387425044,834076.9586067019
2024-05-01,58295.17616105241,2200347.223969281,788259,8333201367.89036,5819207.524640547,20716347.29200596,1600695.0080588097,6241768942.426276,9306401454.024567,4250830802.2148623,816681.8571428572,971506.7923059964,832869.2600749559
2024-05-02,59132.39907534907,2065631.0368833,756716,7897505538.505891,4880813.402701234,20716347.29200596,1600695.0080588097,6421589012.818547,9311487774.818882,4270834619.8233423,808131.8571428572,970231.9629585539,831566.0164065257
2024-05-03,62880.9316945143,2078882.0381440944,725169,6390111836.373072,4180330.5615619496,20716347.29200596,1600695.0080588097,6200874386.920412,9315500752.058798,4289575723.683398,790810.8571428572,968597.9595679011,830070.0705908289
2024-05-04,63892.45498744941,2912527.213014402,623954,3398962442.6747174,3863379.7244250625,20716347.29200596,1600695.0080588097,6246362784.728122,9319555905.062561,4310367401.437079,755625.7142857143,967127.6056878307,828183.733994709
2024-05-05,64044.04745645259,7920789.683426143,588810,2436903849.382597,4877732.214175332,20716347.29200596,1600695.0080588097,6142843202.362615,9323120232.775434,4330057455.716578,739429.4285714285,965799.8288315696,826118.1997398589
2024-05-06,63165.90748546369,2585432.72157296,669802,6450621356.44627,4304657.341024739,20716347.29200596,1600695.0080588097,6172930113.628477,9326693491.797638,4350538093.724278,714348.1428571428,964526.7137786595,823775.4497134038
2024-05-07,62364.82072933595,2282221.689479814,709958,6081123009.375148,3799048.4281385075,20716347.29200596,1600695.0080588097,5855489914.378294,9329137403.758635,4366367470.875713,694666.8571428572,963374.391133157,821215.9263271604
2024-05-08,61158.57647176613,1883763.476302916,694269,5755843981.783989,3320227.1901796097,20716347.29200596,1600695.0080588097,5487296002.077383,9330475611.67613,4378997580.740097,681239.7142857143,962004.4414109347,818510.7585890653
2024-05-09,63046.76471450352,1891077.988418945,685786,5023193099.184499,2962939.889739443,20716347.29200596,1600695.0080588097,5076679939.317184,9330992832.710829,4386772234.619307,671106.8571428572,960707.5200881835,815697.4164197531
2024-05-10,60784.67096824597,1935269.8929190491,614109,5100080033.777176,2706022.390534344,20716347.29200596,1600695.0080588097,4892389681.803485,9331257375.38851,4392729351.640312,655241.1428571428,959590.6783818343,812712.9216181658
2024-05-11,60777.84915762975,2242035.5610877164,616477,2571042461.2719,2590025.683172687,20716347.29200596,1600695.0080588097,4774115398.745939,9331408568.65075,4396485245.917609,654173.0,958528.7422310405,809721.4736419753
2024-05-12,61478.16353132309,1332957.964682846,574168,2585044244.8495755,2275758.753550227,20716347.29200596,1600695.0080588097,4795278312.38408,9331561210.895596,4399358655.839327,652081.2857142857,957465.338447972,806711.6917107585
2024-05-13,62894.269218947535,1652047.9530243264,735908,6026129923.429904,2119831.053418752,20716347.29200596,1600695.0080588097,4734636679.096027,9331677102.818022,4402714602.017288,661525.0,956452.8620238097,803811.8792460319
2024-05-14,61574.30573314524,1349642.0643913203,690230,6291632158.682039,1927283.806161894,20716347.29200596,1600695.0080588097,4764709414.711297,9331792088.853498,4407936000.559999,658706.7142857143,955533.4725749559,800885.9448853616
2024-05-15,66226.02714541563,1454647.4031140066,735045,8634809868.407707,1809124.7053999223,20716347.29200596,1600695.0080588097,5175990255.657542,9332398939.012255,4417501906.114126,664531.8571428572,954777.8852160494,798029.4576410935
2024-05-16,65259.43310639857,1492540.3436672275,690662,6790414679.540336,1729978.6149667487,20716347.29200596,1600695.0080588097,5428450481.422663,9333389661.300144,4431210352.231754,665228.4285714285,954262.081313933,795265.1774162259
2024-05-17,67021.33035845091,1434181.9380234517,749748,7951835416.738303,1656029.4457309246,20716347.29200596,1600695.0080588097,5835844107.559967,9335383764.282276,4449062543.820851,684605.4285714285,953734.0884876543,792815.2384964727
2024-05-18,66935.46093854148,1193221.5767834112,637590,3126471658.282544,1540327.478494046,20716347.29200596,1565246.390628294,5915191135.704345,9337545895.205402,4467841120.617723,687621.5714285715,953193.1614506172,790240.2385493827
2024-05-19,66309.34380026271,1093716.2480416864,654679,3634966081.070226,1428674.670880956,20716347.29200596,1557266.930907742,6065179969.450151,9340114975.226707,4488212395.956373,699123.1428571428,952589.9578835979,787786.1341798942
2024-05-20,71409.6796868195,1195899.1466356968,703414,7643787148.335185,1370480.7898196413,20716347.29200596,1547772.6776400954,6296273858.722335,9343623232.790413,4508722620.515531,694481.1428571428,951963.3512345679,785285.3551146385
2024-05-21,70157.41284601412,2007944.5951628257,750066,10740327366.18644,1529846.7411554374,20716347.29200596,1537506.740018697,6931801745.508677,9349827710.062931,4536017286.964028,703029.1428571428,951287.4253791887,782884.8412874779
2024-05-22,69173.29954215219,1484550.928903602,717554,8490906952.947971,1518522.7880924784,20716347.29200596,1532255.1960234349,6911244186.157287,9355801945.550434,4562971404.610067,700530.4285714285,950421.8378439152,780462.3446957672
2024-05-23,67901.10680650045,2060749.717976821,725940,8400975300.631195,1654079.520563564,20716347.29200596,1532255.1960234349,7141324274.884552,9363107229.70023,4589647692.94275,705570.1428571428,949293.0308686068,778101.7992901235
2024-05-24,68529.72023454972,1577313.2888761463,661820,7678739652.372023,1634887.9626417097,20716347.29200596,1532255.1960234349,7102310594.260798,9370075499.889482,4615748952.624474,693009.0,948127.927755732,775608.4928791887
2024-05-25,69279.52637138467,1454862.6587194302,614006,2625361374.2855024,1589881.6366611398,20716347.29200596,1537506.740018697,7030723410.832649,9376631334.592072,4639930009.044892,689639.8571428572,947112.6229100529,773084.9675661376
