t,price_usd_close,investor_capitalization,current,liveliness,realized_profit_lth_account_based,realized_loss_lth_account_based,profit_relative,supplyinprofit_percentile_maxmin,aviv_percentile_maxmin,aviv,lthrealized_plratio_logpercentile_maxmin,lth_realized_pl_ema7,aggregate_indicator_equalweight,aggregate_indicator_PCA
2023-01-27,23071.798990193765,335692769136.5259,444812890751.5112,0.6074151961510221,30300977.749794208,74314382.10256898,0.6965684316324782,-0.24963924963924966,-0.6508620689655172,0.8048612723512312,-0.7055039313795568,0.21987720201828576,-0.535335083328108,-0.5221712610994351
2023-01-28,23015.461679885702,335754367016.60114,443481550468.1492,0.6072632239685379,11434565.85675848,46285779.0695248,0.6884474850921677,-0.29148629148629135,-0.6551724137931034,0.802104343424782,-0.6983559685489635,0.22666858744482332,-0.5483382246094527,-0.5357728744410075
2023-01-29,23773.98594064732,335870098531.5663,458182805111.54767,0.6071283760916374,11906999.927700264,47265241.66328456,0.7153656467292363,-0.15728715728715725,-0.6221264367816093,0.8282243154025251,-0.6912080057183703,0.2329811245368129,-0.4902071999290456,-0.4747684563482313
2023-01-30,22813.37972271359,335952949330.212,439482650246.33856,0.6070384765413274,18678376.155802146,102446232.163752,0.6729864579141883,-0.3694083694083694,-0.6623563218390804,0.7941078624365893,-0.7040743388134382,0.22031676854084772,-0.5786130100202961,-0.5674712488495578
2023-01-31,23137.16102895742,336068713235.2353,445928942886.54895,0.6070019637529557,18943197.51066592,74748921.97584257,0.6981641230521646,-0.24531024531024526,-0.6508620689655172,0.8054297629215764,-0.692637598284489,0.22859366573087048,-0.5296033041867506,-0.5161529494011502
2023-02-01,23711.52762911039,336431929905.6909,457699299971.1738,0.6069921779455197,10202061.44412398,74894923.2326983,0.7166455277418167,-0.15151515151515138,-0.6278735632183908,0.8257833761840663,-0.7197998570407435,0.20549983205146646,-0.4997295239247619,-0.48482811096225265
2023-02-02,23494.43638863784,336600497760.1909,452971319089.71246,0.6068853576677303,10315066.759725492,72191458.15515074,0.7041198977241753,-0.22943722943722944,-0.6408045977011494,0.8167001024307333,-0.7383845604002859,0.1898460903130959,-0.5362087958462216,-0.5230831038134431
2023-02-03,23459.953587940785,336703315046.2352,452325993854.73126,0.6068457823902423,20571837.058842044,117121761.18638644,0.7028844709934562,-0.2352092352092351,-0.6422413793103449,0.8152343899510636,-0.7398141529664046,0.18629578638979125,-0.5390882558286615,-0.5261058594157078
2023-02-04,23318.74799503081,336844331749.70325,449623262083.3605,0.6067307920063009,5894492.17778103,35114654.72466774,0.6935435149994066,-0.27561327561327553,-0.646551724137931,0.8098704718920484,-0.7469621157969979,0.18168788092246024,-0.5563757051827348,-0.5442168850751661
2023-02-05,22965.072230637783,336848873514.00745,442825636840.1628,0.606614145079216,19706659.77214881,48607576.95801958,0.6633678574297365,-0.41414141414141403,-0.6609195402298851,0.7974623525044513,-0.675482487491065,0.23762181549845932,-0.583514480620788,-0.5725141288852102
2023-02-06,22768.97177385608,336883872112.0623,438534444901.5032,0.6065071563905297,14254819.864943866,46655819.7195496,0.652176839147204,-0.45021645021645007,-0.6666666666666667,0.7895132452883806,-0.6669049320943532,0.2545992220613541,-0.5945960163258234,-0.584115924847537
2023-02-07,23273.984336069887,336915876692.1452,448711051501.8236,0.6064001061085731,6577237.300751238,83718551.55955845,0.6980125020522258,-0.2525252525252525,-0.6451149425287357,0.8076153368439313,-0.7112223016440316,0.21059033596658183,-0.5362874988993399,-0.5231352053418978
2023-02-08,22945.945606612167,336986031504.76294,441850039412.9648,0.6063276368999774,20050105.903777704,37363194.94629665,0.6584738206918823,-0.4314574314574313,-0.6594827586206897,0.7950059207651111,-0.6426018584703359,0.2920995467337651,-0.5778473495161524,-0.5665054868113376
2023-02-09,21835.070474351407,336969830297.17755,421086760939.67065,0.6062398060073911,8257547.622842249,67623270.93942253,0.6399565269566417,-0.47186147186147176,-0.6767241379310345,0.7575739229806201,-0.6740528949249465,0.2496024188681405,-0.6075461682391509,-0.5977400249124079
2023-02-10,21641.69281260423,336809733410.8067,417696929484.1857,0.6061710173279575,11714999.56082086,75985820.47400708,0.6407641985252326,-0.46897546897546893,-0.6781609195402298,0.7517471960092382,-0.6940671908506075,0.22574518805870264,-0.6137345264554354,-0.604263157328621
2023-02-11,21871.615072334112,336784303086.62915,421234390235.2312,0.6060590995934388,16458913.736111144,44606181.46324711,0.649926114053656,-0.4545454545454545,-0.6738505747126438,0.7580309798407912,-0.6611865618298784,0.26155459105800555,-0.5965275303626588,-0.5861760658860554
2023-02-12,21768.024951463125,336760655062.09894,419839123682.7562,0.6059295747482734,12840288.846136266,79241475.24178743,0.6438774443865265,-0.4632034632034632,-0.6767241379310345,0.7554117081428944,-0.6783416726233025,0.23667594391804148,-0.6060897579192667,-0.5962284661745763
2023-02-13,21816.4969923938,336685647200.2176,420842185994.9903,0.6058218455074009,21174200.97483668,99315590.94793367,0.649795044636272,-0.453102453102453,-0.6738505747126438,0.7572505448539035,-0.684060042887777,0.23080725241580327,-0.6036710235676246,-0.5936926395350094
2023-02-14,22226.89579602301,336678510839.7769,429000398843.8077,0.6056908571094444,4452096.229240495,68139143.873328,0.6587138935035098,-0.4242424242424242,-0.6637931034482759,0.771779638171372,-0.7369549678341674,0.1894400157981561,-0.6083301651749559,-0.598606052618144
2023-02-15,24295.78232684403,336837016275.9628,468715958742.6249,0.6055967579234206,16316410.967767688,113178380.44040662,0.724518007134474,-0.12698412698412698,-0.5962643678160919,0.8427009244404043,-0.7526804860614724,0.17812137174499543,-0.4919763269538971,-0.476560347301935
2023-02-16,23657.250699214903,337206794561.9613,456423827767.16266,0.6054878903018815,19198945.23463952,57532072.88630257,0.7065267591850468,-0.2135642135642135,-0.6206896551724138,0.8195537723883795,-0.6997855611150823,0.21701816897359572,-0.5113464766172365,-0.49686255468966645
2023-02-17,24577.916547537967,337292464652.8858,474211754693.047,0.6053687781982355,10716601.321524762,71896440.03676593,0.7207794467943104,-0.1428571428571428,-0.5804597701149425,0.8511100028315296,-0.7183702644746248,0.20002764604758083,-0.4805623924822367,-0.46443329732389493
2023-02-18,24636.182656897337,337369591822.514,475361821878.2469,0.6052101653041424,6492615.074749651,29803209.86327825,0.7208979991803512,-0.1428571428571428,-0.5761494252873564,0.8527555943736751,-0.7140814867762688,0.20448311547161852,-0.4776960183069227,-0.4613953093238323
2023-02-19,24359.163469117117,337434189425.45764,470624638045.58185,0.6050919600596169,31598053.101518445,27678260.36640215,0.7126581887189566,-0.1847041847041847,-0.5905172413793104,0.8439310348848259,-0.5725518227305219,0.43876731404111835,-0.44925774960467235,-0.4314650122592375
2023-02-20,24801.82540365762,337525729565.38153,478291916832.5569,0.6049670559922172,13708225.106190408,29393423.644881997,0.7220302474129858,-0.13997113997113997,-0.5718390804597702,0.8572705055808691,-0.5668334524660472,0.4456681056336121,-0.42621455763231914,-0.4072329193381794
2023-02-21,24412.776676307418,337593750029.5526,470855397166.2722,0.604851103333208,15754138.891536,65542477.55655675,0.7100902207788081,-0.2063492063492064,-0.5905172413793104,0.8436098312290576,-0.5868477483917084,0.39434241036973944,-0.46123806537340845,-0.44401479631943186
2023-02-22,24190.5007953479,337495448574.9327,465787788154.0976,0.6048016058162844,9220207.390373273,137201039.3237703,0.708863796975679,-0.21212121212121204,-0.6091954022988506,0.834705189165438,-0.6197283774124375,0.3125573499521623,-0.4803483306108333,-0.46420143947372705
2023-02-23,23946.33665424777,337591916235.10895,461360397502.6213,0.6046650609393821,16164439.323945966,52273344.872516245,0.7022626703000552,-0.25396825396825384,-0.6149425287356323,0.8263483201317481,-0.6197283774124375,0.31172528715339043,-0.4962130533721079,-0.48082048970269897
2023-02-24,23203.82540474613,337545411920.1266,447602593845.8106,0.6046463074703269,15191080.0156625,77701878.05824168,0.6786802315497157,-0.35497835497835495,-0.646551724137931,0.801792132334039,-0.63831308077198,0.28267013282484343,-0.546614386629422,-0.5337649527458215
2023-02-25,23169.27307984902,337462232416.0091,447206411378.1307,0.6045728308899074,7210761.022679114,33730848.32910331,0.6807019644526393,-0.3477633477633477,-0.646551724137931,0.8011825328817648,-0.6483202287348107,0.26544597104176987,-0.5475451002120298,-0.5347606914625964
2023-02-26,23540.45127202073,337483432419.9264,454336465319.20245,0.6044318484145311,13575064.47565946,28733083.93023895,0.6949491913792909,-0.2857142857142857,-0.625,0.8137152913429821,-0.6125804145818442,0.3171980134366414,-0.50776490009871,-0.49295031685304946
2023-02-27,23519.86397926934,337553464171.09814,454018688284.2279,0.6044070664445994,16043869.117213512,60083978.01690164,0.6950341045499466,-0.2857142857142857,-0.6278735632183908,0.8129441188546118,-0.6197283774124375,0.30465453076198185,-0.5111054087817046,-0.49647922285195856
2023-02-28,23159.353803700134,337220337711.3428,447030835104.8138,0.6044570586211874,25782432.59865949,97559165.1503516,0.6708904036119606,-0.38383838383838387,-0.6451149425287357,0.8012889896686084,-0.6254467476769121,0.29455960765639655,-0.5514666913480105,-0.5387932063155954
2023-03-01,23652.749773776173,337052107622.8844,456496781747.7687,0.604472527045154,33063622.772155777,381225149.8317391,0.6976126484431556,-0.2683982683982684,-0.6135057471264368,0.8186857670084443,-0.6654753395282345,0.2426021831357413,-0.51579311835098,-0.5013724466958287
2023-03-02,23479.32188706886,336998934849.7686,453178124296.2581,0.604383473713488,21548857.257659867,40610934.272771634,0.6906090263421527,-0.3015873015873015,-0.6264367816091955,0.812742536100996,-0.6082916368834883,0.31460591903443463,-0.5121052400266617,-0.4974859608718619
2023-03-03,22359.217209688275,336849208082.3177,431700497844.703,0.6042735402920254,15325095.61042364,70240502.38325289,0.6373751810240331,-0.47763347763347763,-0.6609195402298851,0.7744271974500221,-0.6283059328091494,0.290499520427173,-0.588952983557504,-0.5780857638556837
2023-03-04,22347.343924232096,336810646473.7733,431547684199.1647,0.6041592350163193,9261606.597183803,28729142.00932024,0.6374390199760781,-0.47619047619047616,-0.6609195402298851,0.7740952416096901,-0.6168691922802001,0.2984688205623373,-0.5846597362335205,-0.5735736921803651
2023-03-05,22442.474538898798,336580674527.3519,432421815691.0963,0.6041281153610776,19880438.15116004,257915336.5000381,0.6405296206282756,-0.4675324675324676,-0.6580459770114944,0.7761532266263492,-0.6640457469621158,0.24312192949161548,-0.5965413971686927,-0.5860750018748551
2023-03-06,22428.676393518344,336489487579.5137,433153308697.8026,0.6040878927158664,15488653.985209646,94665426.06311792,0.643570455186469,-0.4617604617604617,-0.6566091954022989,0.7776250941935561,-0.688348820586133,0.22324511868430152,-0.6022394925829646,-0.5920737302657948
2023-03-07,22221.313226919403,335201832967.9955,429121802700.2388,0.6042586592672988,14242890.727088798,225426245.5449515,0.6321361543058244,-0.49494949494949503,-0.6609195402298851,0.7735654750634081,-0.7426733380986419,0.1832293497496287,-0.6328474577593407,-0.6242115270766563
2023-03-08,21723.27683125901,335101355064.8337,419317904267.09845,0.6041871831595998,9411233.376027836,101952334.03984123,0.6214815277089577,-0.5194805194805194,-0.6752873563218391,0.7560294806283573,-0.7726947819871337,0.16049954522174298,-0.6558208859298308,-0.6483941778266924
2023-03-09,20370.74661110651,334879162360.7037,393056793540.32434,0.6041507469730023,17115454.154744018,159178587.64387324,0.581763397452791,-0.6507936507936508,-0.7198275862068966,0.709108186207245,-0.7898498927805575,0.14725555792427564,-0.7201570432603682,-0.7159936572300023
2023-03-10,20176.78764593187,334479748762.9914,389690361436.2178,0.6040794160232874,6536091.679101964,126328723.51697896,0.5859741859379517,-0.6291486291486292,-0.7241379310344829,0.7037912663977118,-0.8327376697641172,0.12337635878349085,-0.728674743315743,-0.7250260227114576
2023-03-11,20663.89719135908,334413880466.25586,397310769689.2446,0.6039893929406215,14326456.43248096,108216231.9660483,0.5973549472542833,-0.5930735930735931,-0.7126436781609196,0.7175883078142515,-0.8270192994996426,0.125629097937138,-0.7109121902447185,-0.7063664147513125
2023-03-12,22123.74222694521,334395381107.5393,423002775997.7056,0.6038591658340321,10685465.308301628,66522825.2723112,0.6423269574662295,-0.4545454545454545,-0.6594827586206897,0.7638685158073658,-0.812723373838456,0.13437896224153495,-0.6422505290015335,-0.63418789161983
2023-03-13,24156.667897069296,334915236635.0942,466676460240.81,0.6038629001446636,43517933.42240374,77830252.82424547,0.7219813282919373,-0.13275613275613263,-0.5718390804597702,0.8414326070727709,-0.6554681915654039,0.24056898352907607,-0.4533544682604356,-0.435794303589745
2023-03-14,24781.78527959265,335518945123.8444,479014174263.69226,0.603900768659712,83822725.42934132,85200863.89639637,0.7285057007975506,-0.10822510822510822,-0.5431034482758621,0.8621779253924545,-0.546819156540386,0.4263829451192722,-0.3993825710137855,-0.3789313161898227
2023-03-15,24377.294010428475,335757014476.3521,471234435614.7625,0.6039060838324591,34416320.66244111,99898265.45113169,0.7145628388017748,-0.16450216450216448,-0.5589080459770115,0.8475812278201975,-0.5553967119370979,0.4059156328591808,-0.426268974138758,-0.4071630438693722
2023-03-16,25050.149260649938,335947867341.8013,483955946440.1929,0.6038910211457198,16495669.044828989,39241102.34544853,0.7322788851858045,-0.0923520923520923,-0.5330459770114944,0.8699464384096315,-0.5511079342387419,0.40952850379226596,-0.3921686678674428,-0.37132685750195327
2023-03-17,27399.951852648937,336821797200.95593,528714440340.632,0.6038557820355557,44629898.22680476,53494269.1769836,0.7431025546266644,-0.046176046176046204,-0.4382183908045977,0.9478818606709737,-0.5239456754824876,0.5157196461280813,-0.3361133708210438,-0.31196647510932596
2023-03-18,26954.365598303048,337074178729.7187,520208580809.6297,0.6037345507354044,36874155.8326778,20385148.607424986,0.7285850707979052,-0.10533910533910529,-0.46695402298850575,0.9317471157458131,-0.49678341672623305,0.8390081184645864,-0.3563588483512814,-0.33327663238079897
2023-03-19,28101.0152763422,337314678086.44226,545239430354.0692,0.6036343863512572,38059719.91337895,38617702.35745569,0.743989574403184,-0.0418470418470418,-0.41666666666666674,0.9757217528255442,-0.49249463902787716,0.8756438695162803,-0.3170027825138619,-0.29176061052108393
2023-03-20,27716.68596411194,337713124062.8622,535577901499.31366,0.6035726885200907,71521853.02496736,59178964.49509345,0.7316491971700279,-0.09668109668109659,-0.4224137931034483,0.9572035283405723,-0.4896354538956398,0.9588751144722083,-0.3362434478933949,-0.31189998274474817
2023-03-21,28151.32512080517,338085837453.8718,544002077451.7188,0.6035146481254625,75127960.56039017,39973810.48317464,0.7410324781972079,-0.050505050505050386,-0.4181034482758621,0.9710942783800858,-0.47962830593280914,1.1890137228051216,-0.3160789349045739,-0.29077647703935683
2023-03-22,27328.397630955416,338357558344.31244,528126812615.6185,0.6034658483876105,100038235.35034452,42275824.35212189,0.7222087038362324,-0.12842712842712845,-0.44396551724137934,0.9419221978987486,-0.44674767691208006,1.4833409228983503,-0.3397134408601959,-0.3155917239077245
2023-03-23,28335.16207234992,338869762589.18506,547615147450.571,0.6034201182971309,73476919.100948,27526056.770072,0.7424419921974449,-0.04040404040404033,-0.4137931034482759,0.9751297800403699,-0.4324517512508935,1.7798453670380951,-0.2955496317010699,-0.26918501974669373
2023-03-24,27446.942553907425,339046723445.7069,530375413105.3786,0.6033679213984577,37564336.50706496,25260311.28935809,0.7190314555153414,-0.1428571428571428,-0.4410919540229885,0.943856667641519,-0.43674052894924953,1.7066563292375732,-0.34022987527646026,-0.31608566313740205
2023-03-25,27488.802455098437,339076500733.4154,531333460663.3328,0.6032542423661665,39143388.13665158,27898230.71944473,0.7211871996695658,-0.13275613275613263,-0.43965517241379315,0.9453004368127969,-0.4395997140814869,1.6307616965242175,-0.33733700641713754,-0.3130589184989887
2023-03-26,28013.82772329264,339225502989.96826,542289524900.77,0.6031652041039958,43657841.518945605,19285185.34543332,0.7358720766993772,-0.06926406926406925,-0.4137931034482759,0.9642263600089783,-0.42816297355253763,1.789021777106405,-0.3037400487549609,-0.27773190375904533
2023-03-27,27158.49930246268,339767653373.95056,524994519030.9381,0.6031584387590886,24002462.93569311,30416767.98614615,0.7149351878217735,-0.16017316017316008,-0.46408045977011503,0.9319747518968992,-0.4438884917798428,1.5390461929601227,-0.3560473705743726,-0.33280541550417575
2023-03-28,27270.262932972302,339853309969.86804,527579243267.6155,0.603081338165184,49953137.42026634,27828926.558634397,0.7196837765428185,-0.13997113997113997,-0.45545977011494265,0.9362074362206992,-0.43817012151536816,1.6030365694037225,-0.3445336772004836,-0.3206965013398868
2023-03-29,28349.63275109303,340174090068.08405,548050735775.597,0.6029814980515513,53302920.778268784,32941322.307134014,0.7399899052593262,-0.046176046176046204,-0.40804597701149437,0.9714568608093689,-0.43674052894924953,1.6068067313206196,-0.29698751737893003,-0.2706528169017669
2023-03-30,28021.210388332405,334372396780.134,541991434104.0344,0.6041027305759132,59458470.645434566,34818426.28975748,0.7273820545291995,-0.101010101010101,-0.39655172413793105,0.9792031532623664,-0.43388134381701216,1.632023184814488,-0.3104810563216814,-0.284654559787317
2023-03-31,28479.228718902847,334708474122.26764,550608751646.4753,0.6041578464167894,51627037.78282758,39666935.51847208,0.7525693310272984,0.01298701298701288,-0.382183908045977,0.9938636853617695,-0.44245889921372406,1.5493956734974432,-0.2705519314242294,-0.2428476945256426
2023-04-01,28473.56837782141,334878033901.7641,550524230704.8265,0.6040639995280238,50123781.28798634,15811587.62022499,0.7514087091511872,0.008658008658008587,-0.3864942528735632,0.9930536940926964,-0.4152966404574696,1.954563333658684,-0.2643776282243414,-0.2363669940134715
2023-04-02,28194.102231885157,334926879607.7991,545147128409.2612,0.6039330947189804,27896221.29015018,9930964.992109284,0.728639311064995,-0.09523809523809512,-0.3936781609195402,0.9829978194730239,-0.4052894924946391,2.168176040366129,-0.2980685828840915,-0.2715976575251604
2023-04-03,27767.63785170151,335046267558.2585,536923960160.9881,0.6038865418966423,88165644.19248758,16926788.849186778,0.7121025257025375,-0.17893217893217883,-0.4094827586206897,0.9677503824354348,-0.3781272337383845,2.9282934292561196,-0.322180723763751,-0.29684748776925063
2023-04-04,28167.697403943024,335151508512.1976,543951273934.3358,0.6038422352079525,55081422.40900683,125524735.19494855,0.7264129759486689,-0.09956709956709953,-0.3936781609195402,0.9800366244950636,-0.39957112223016444,2.3059223993826965,-0.2976054609056014,-0.2711004530061313
2023-04-05,28173.73629160068,335494355009.91113,544829411812.1389,0.6038615614479359,65924247.3773913,127967959.00510864,0.7264665186687027,-0.09812409812409806,-0.3908045977011495,0.9806470196195084,-0.4152966404574696,1.858232334077703,-0.3014084454275724,-0.27508812065617616
2023-04-06,28041.19753100738,335513678823.6782,542338850486.2394,0.6038243234864829,39683327.25466972,202739959.6051497,0.7187763383762977,-0.14430014430014426,-0.3994252873563219,0.9760478042011181,-0.4524660471765547,1.442608026775797,-0.3320638262776736,-0.3072687112444784
2023-04-07,27924.68058882831,335426110560.0845,540260557145.96735,0.6037785055981348,57065766.49276413,146223711.80688122,0.7126128437281335,-0.176046176046176,-0.40373563218390807,0.9724875361746069,-0.47962830593280914,1.1795218761724988,-0.35313670472096437,-0.32938130727306314
2023-04-08,27942.767665628813,335465627407.3749,540441308191.0651,0.6036442623880464,17297388.81162525,12499391.88837445,0.7119785345094679,-0.1803751803751803,-0.40373563218390807,0.9724820315222983,-0.4739099356683346,1.2306060141698447,-0.35267358274247435,-0.328884102754034
2023-04-09,28340.41685378081,335500213446.4369,548158105167.3928,0.6035033970869171,16831692.28762442,11754718.002413878,0.7490637170995691,0.00721500721500723,-0.382183908045977,0.9860359706211165,-0.46819156540386,1.2809318837163841,-0.28105348874494324,-0.253879271454424
2023-04-10,29628.54437551461,335730582391.29846,574179184181.2034,0.603474820999509,70075086.76938207,80800696.92469917,0.7664015647126882,0.0836940836940836,-0.32327586206896564,1.0320855428998195,-0.47962830593280914,1.1775135240358994,-0.2397366947692304,-0.21028485492756155
2023-04-11,30254.021967481985,336428375330.2398,585223281463.3848,0.6035927863108649,149887155.34033585,76668569.29399917,0.7726107364905567,0.10966810966810958,-0.29166666666666674,1.0499606364229328,-0.45961401000714797,1.3718854768357083,-0.21387085566856837,-0.182970406491763
2023-04-12,29887.199958781384,336546338884.83514,578280956967.6206,0.603679035513914,174159271.83674347,292678473.3820816,0.7523523714518746,0.021645021645021467,-0.31034482758620696,1.0372898172508,-0.4781987133666905,1.1776774158949166,-0.255632839769292,-0.22678893842625147
2023-04-13,30391.67389550116,336865939522.26654,587808943543.8048,0.6036400562366051,93360199.8867638,33780737.698652074,0.7734097111777335,0.11399711399711387,-0.2844827586206897,1.053312258996455,-0.42959256611865626,1.574185837978081,-0.2000260702474107,-0.16838042657379426
2023-04-14,30476.95173862477,337283378121.0027,589619750021.7462,0.6036632951502192,140189081.72508553,32506755.79020944,0.7714607923710411,0.10966810966810958,-0.2787356321839082,1.0552900743779994,-0.38813438170121517,2.2587928139557993,-0.1857339680723379,-0.1533075067292764
2023-04-15,30311.345451635145,337343976346.4122,586765169735.496,0.6035342288102724,36754644.15352694,6719760.807258705,0.7659477829671258,0.0836940836940836,-0.29022988505747127,1.0497678602252225,-0.35382416011436746,3.0615035558055164,-0.1867866538259184,-0.15441603250717706
2023-04-16,30307.75652211508,337421118400.1179,586428056655.0372,0.6034422813757673,33460674.557785925,23272439.82421549,0.765028664435637,0.08225108225108224,-0.29022988505747127,1.0487650744819228,-0.368120085775554,2.6555729464480002,-0.19203296286064767,-0.15993049129285142
2023-04-17,29459.37964860508,337433313857.6398,570851889131.8835,0.6033620802880738,76028292.50147963,45586030.21076728,0.7405265791411961,-0.03174603174603163,-0.3405172413793104,1.0207361550208478,-0.3781272337383845,2.408629223480654,-0.2501301689545755,-0.22103960055957816
2023-04-18,30374.50558723556,337703751701.0978,586944022509.0409,0.603258744578491,59970026.56083709,11312182.829923533,0.769142098277974,0.10533910533910529,-0.2887931034482759,1.0484903184316698,-0.3438170121515368,3.131813530773811,-0.1757570034202358,-0.14285836000100727
2023-04-19,28787.57627508887,337963488092.6161,557069893944.7101,0.6034933126034409,138900840.3316149,18278190.48874918,0.7250327892058056,-0.101010101010101,-0.367816091954023,0.9947463779170459,-0.2937812723373838,4.248676768564657,-0.2542024884338359,-0.22530820914968086
2023-04-20,28262.494090942444,337931251287.05725,546932494338.3481,0.6034166808291362,78406291.12744127,22640774.946164846,0.7051710761290889,-0.2222222222222222,-0.3951149425287357,0.976613406171489,-0.30235882773409584,4.05227179290764,-0.30656533082835125,-0.28024523524654865
2023-04-21,27284.58168883573,337979054101.16724,528411376487.1193,0.6033502720270766,73395233.15107514,28462386.762215387,0.6774569996435955,-0.34632034632034636,-0.4382183908045977,0.9433044559331595,-0.3166547533952824,3.68387248898878,-0.3670644968400755,-0.34381824225852164
2023-04-22,27809.96300881529,337953267192.35974,538682080626.2371,0.603216591384363,22258096.021870542,9270574.969406815,0.6890193225558707,-0.29581529581529575,-0.4094827586206897,0.9614997103438019,-0.3338098641887063,3.3631394140639723,-0.34636930620823064,-0.322014869504168
2023-04-23,27598.759708663023,338028031223.54126,534164052949.1305,0.6030969390881559,27988452.624616064,8674232.992129324,0.6830344910761128,-0.3232323232323232,-0.41954022988505746,0.9530354750121345,-0.3352394567548249,3.3290095307917964,-0.35933733662406847,-0.3356442882839037
2023-04-24,27524.767020567226,337982705011.6531,532664303750.7808,0.6030153942201791,48376191.40697704,17150719.49438994,0.6865080719148223,-0.30447330447330445,-0.42385057471264376,0.9503586140664201,-0.3395282344531808,3.201919858946897,-0.35595070454637634,-0.33214947424334096
2023-04-25,28336.037969616555,337963391903.5079,548480916781.6732,0.6029469388731094,42976581.08805714,15616345.677384293,0.728902553834927,-0.07503607503607501,-0.38505747126436785,0.9785228155665043,-0.3466761972837742,3.0894462622796266,-0.2689232478614057,-0.24094458181928502
2023-04-26,28377.978077009207,338248046151.67035,549315779285.8365,0.6028837620526376,60178959.29916694,16448845.242030917,0.7252825629476515,-0.09090909090909083,-0.3836206896551724,0.979084926989418,-0.33666904932094366,3.231722752051663,-0.2703996099617356,-0.24245251339436624
2023-04-27,29474.46553214314,338391654631.18427,570590974884.4166,0.6028104499934123,64829127.8839622,18491169.14842332,0.7450207962800552,0.0028860028860029363,-0.33764367816091956,1.0164500147237312,-0.3309506790564689,3.300279745315109,-0.22190278477712852,-0.191416717402222
2023-04-28,29357.33431409007,338584425760.7161,567570899779.3445,0.6027266539830216,63037782.56857229,17532580.284150418,0.7391226096250069,-0.02886002886002892,-0.3405172413793104,1.0103539421624155,-0.3252323087919944,3.3740761131315193,-0.2315365263437779,-0.20149039255020296
2023-04-29,29231.586577884973,338730145969.99536,565415103011.7421,0.6027162898479046,137443854.4010779,10247260.755765663,0.7348494827625768,-0.04761904761904767,-0.3448275862068967,1.0060660297456803,-0.2208720514653324,5.883742333007387,-0.2044395617637589,-0.17297047239736174
2023-04-30,29325.8399426098,338766926748.64294,567766657240.8408,0.6025821726745757,18166177.64171252,14550024.264670825,0.7392568824936108,-0.024531024531024515,-0.33908045977011503,1.0099157824406408,-0.26518942101501075,4.7249398656744965,-0.2096003017720501,-0.1784212244195339
2023-05-01,28095.04191635984,338691566686.9395,543969593489.4094,0.6024431771904888,38889032.3681117,25418769.21798024,0.696220521159892,-0.25396825396825384,-0.40373563218390807,0.9675787720445048,-0.29521086490350257,3.9261883314257817,-0.31763825035188814,-0.29186359328538947
2023-05-02,28648.368858135924,338762043021.33966,555033447222.108,0.602369777049525,55836146.11645833,10082243.866987668,0.7284751835286177,-0.07792207792207784,-0.36925287356321845,0.9869328065102905,-0.27662616154396,4.329158099507719,-0.24126703767641877,-0.21176498385674591
2023-05-03,29007.545886281336,339347835669.2263,561431196879.4989,0.6024206031138792,62710553.23519027,36525211.36783438,0.7359077485609934,-0.037518037518037506,-0.35344827586206906,0.9966697431975577,-0.30664760543245184,3.6760964345578078,-0.23253797293751946,-0.20259323773984006
2023-05-04,28844.32301675311,339411872193.6898,558551993160.3845,0.6023319336390623,53091906.08408677,21976044.28683656,0.7299055502760614,-0.06493506493506496,-0.3663793103448276,0.9912254981059013,-0.326661901358113,3.3610471062646115,-0.2526587588793352,-0.22376111095990914
2023-05-05,29524.609260071305,339538125339.2399,571637551975.0612,0.6022659132691046,75705792.46880007,18890973.611450396,0.7497093950019588,0.03463203463203457,-0.3290229885057472,1.01395921873339,-0.3137955682630451,3.522663184513105,-0.20272884071225258,-0.1712780689253547
2023-05-06,28917.360787434176,339565662195.2961,559585175550.8701,0.6021238454766313,19460675.787617963,8399881.30485044,0.7275990785909014,-0.0793650793650793,-0.36206896551724144,0.9922663428218488,-0.33666904932094366,3.2211923520202244,-0.2593676980677548,-0.23076029085056937
2023-05-07,28441.368038323788,341548391534.38275,550821373692.0769,0.6023422053686855,14639905.326804288,8201559.198531236,0.7041020121484617,-0.22077922077922074,-0.3994252873563219,0.9714083544746976,-0.3609721229449607,2.8621479876189087,-0.32705887702683445,-0.3018260551094816
2023-05-08,27716.36726269018,341674536026.21094,536113028064.0998,0.6023116433656157,32481901.092551578,19825547.75276788,0.6608065172960905,-0.4112554112554112,-0.43534482758620696,0.9450722395602615,-0.368120085775554,2.5562075059985667,-0.4049067748723907,-0.3834518175471533
2023-05-09,27652.946629825143,341585526596.84753,534561731461.2364,0.6021877817570551,40640983.93909807,12297030.895466303,0.6608977968704842,-0.40981240981240985,-0.43965517241379315,0.9423892940896735,-0.3609721229449607,2.74339133396645,-0.4034799017237212,-0.3819777338718976
2023-05-10,27611.85812654764,341578706183.4541,534835370037.4486,0.6021101677830429,61686984.37981839,19717392.007940367,0.660947924604282,-0.4083694083694084,-0.4382183908045977,0.9427689974813569,-0.35811293781272335,2.83968274529708,-0.4015669123289098,-0.37996135441613776
2023-05-11,27002.493000172744,341482138062.1014,523057590659.546,0.602058734607158,83156659.8297588,52897531.5528008,0.6437263767711182,-0.45021645021645007,-0.4770114942528736,0.9221899363353693,-0.368120085775554,2.5227702835000465,-0.43178267674829257,-0.4118525490960747
