t,price_usd_close,spot_cvd_sum,spot_volume_daily_sum,Price Momentum,Spot CVD Bias,Spot Volume Momentum,aggregate_indicator_equalweight,aggregate_indicator_PCA
2022-05-02,38531.468718772856,129649359.801553,4686873163.409765,-0.4469269414753364,-0.21090389586686387,0.16617310105846061,-0.1638859120945799,-0.3313019007421276
2022-05-03,37751.4458161084,36579456.12357552,3705617664.327871,-0.6443908729588919,0.05391680131022758,-0.08005478601625748,-0.2235096192216406,-0.3106177348849214
2022-05-04,39693.11146084015,276836830.10559094,5708123502.716951,-0.32458084439266544,0.30844767787503025,-0.13364698985392798,-0.04992671879052105,-0.032073652068876246
2022-05-05,36566.416494445504,-230480847.12606692,8189304953.434039,-0.5222968039522361,0.027179847808454394,0.1424142594180955,-0.11756756557522874,-0.25450760074220424
2022-05-06,36054.160120902285,80801251.66915974,6429118622.94626,-0.5017461202936433,0.25637624890666766,0.31700218398116276,0.023877437531395707,-0.12685302056040237
2022-05-07,35542.908406590104,-150405534.0716453,2981690653.693243,-0.5210381707061056,0.25765777640434884,0.3319502604668454,0.022856622055029547,-0.13516396330534408
2022-05-08,33987.64136065116,-517977930.95264626,6112515129.245468,-0.6245431541900074,-0.37772675155102375,0.6329311193717235,-0.1231129287897692,-0.48105748192576747
2022-05-09,30384.579816402456,-1127522998.4704344,13829708240.191645,-0.9158609905115213,-1.0,1.0,-0.3052869968371737,-0.9106858310137251
2022-05-10,31007.75508938427,-487865911.05992025,12110687810.471104,-0.7358325950084217,-1.0,1.0,-0.24527753166947389,-0.8218572454175845
2022-05-11,28900.18388178579,-530507785.10403746,16486073794.090973,-0.9729995552939122,-1.0,1.0,-0.32433318509797077,-0.9388788162282485
2022-05-12,29100.43245834184,-486208189.58021593,15570288314.306526,-1.0,-1.0,1.0,-0.3333333333333333,-0.952201221879902
2022-05-13,29260.857127744304,32210969.56158344,7214455971.72902,-0.9368009477157634,-1.0,1.0,-0.31226698257192115,-0.9210179054384208
2022-05-14,30100.30606294746,4045463.058986534,3614766415.426,-0.7874589210917045,-0.9245488532938321,1.0,-0.23733592479517882,-0.8109111779029357
2022-05-15,31300.556130751156,153391035.00993147,3413750655.384676,-0.7330593442632709,-0.5965771387314004,0.8966340859802573,-0.14433413233813797,-0.6298382738679378
2022-05-16,29872.995474244937,-47184301.30844311,4966250536.188241,-0.8048093441040233,-0.06881885263255849,0.543293834192762,-0.11011145418127326,-0.42443249876324596
2022-05-17,30440.96499625081,114918162.26430012,4157064568.524137,-0.7045340949155278,0.22564832720740258,0.225585489734752,-0.0844334259911244,-0.2453483362010972
2022-05-18,28762.383964256107,23509140.30769886,4985753109.172861,-1.0,0.4962921760236467,-0.22505091119492082,-0.2429195783904247,-0.2782695356027046
2022-05-19,30339.662183305405,297222751.6348995,5188212726.059948,-0.6656754618522422,0.879007496597316,-0.635039071783715,-0.14056901234621375,0.05525514618189509
2022-05-20,29214.74441852466,113644150.52338116,5157725946.290835,-0.6983821703658627,0.9187885727809928,-0.7244772033561684,-0.16802360031367944,0.05479210961754499
2022-05-21,29423.897190124913,40146081.822971046,1736370135.0251503,-0.6461289314712657,0.9364241538594436,-0.794075776182503,-0.16792685126477505,0.0863425426360711
2022-05-22,30340.59826685322,92828662.66748868,2788354493.90886,-0.44337954150577163,0.9068387155950444,-0.8103182800135169,-0.11561970197474807,0.1714610070682523
2022-05-23,29113.477498262575,-164114696.51057798,4805370717.253743,-0.24808418491767592,0.8497168286101098,-0.8157743918961453,-0.07138058273457049,0.24003542337812012
2022-05-24,29659.86374083428,9058009.298870131,3982490483.365609,-0.2570205557324938,0.7980028864529312,-0.821997999085845,-0.0936718894551359,0.21041905979012032
2022-05-25,29571.57167099086,-57505781.44675776,4162529644.237713,-0.029481617479697464,0.758426134860229,-0.8378906705877092,-0.036315384402392535,0.3029601669465145
2022-05-26,29337.480184648204,-128224394.85136704,6534466642.530442,-0.08381424493493717,0.5505901502333008,-0.7869392303573406,-0.10672110835299231,0.17784128174850533
2022-05-27,28607.080774661168,-117075817.39946444,5947582243.406745,-0.1910040242579244,0.43788070535308776,-0.7634950110428718,-0.17220610998256947,0.0714734935391923
2022-05-28,29030.561174001778,32234378.795294892,2149051463.160743,-0.24484371192584165,0.4340157444468664,-0.7411067298721197,-0.18397823245036496,0.043925506285492855
2022-05-29,29424.7278790451,51937217.315227054,1893692164.3681695,-0.3606158063949577,0.4140397876733968,-0.7623751625339412,-0.23631706041850073,-0.023678910950032273
2022-05-30,31703.036055187767,-83102529.47001451,6777544630.049217,0.11080056642784064,0.45361519355564117,-0.6825364901799407,-0.03937357673215295,0.23117549643477098
2022-05-31,31835.105083041748,-111641920.87900852,4870389219.722785,0.06385115152731924,0.39465184395956965,-0.6434133290867298,-0.061636777866613625,0.18109194566488518
2022-06-01,29791.517810438825,-374307468.72187954,7774556935.95029,0.013457836658013811,0.23989045667542097,-0.5057290511011062,-0.08412691925589048,0.0869553352071577
2022-06-02,30467.90705585703,2033388.525617152,4634483680.646859,-0.09624442901524899,0.30352293108984396,-0.5764401285734422,-0.12305387549961573,0.060752806123763436
2022-06-03,29715.661422085,-30052614.763749156,4284640510.173091,-0.04424229142190794,0.34603479926091496,-0.6480326397666523,-0.11541337730921508,0.10410815730936718
2022-06-04,29828.900897983018,32348239.340963066,1845042351.120381,-0.056964442629493295,0.34609042148993807,-0.6553934878197596,-0.12208916965310494,0.09756744993069555
2022-06-05,29902.225848888174,29070834.78558538,1891586745.9489944,-0.1796496533079892,0.33491992201155574,-0.6440418242146673,-0.1629238518370336,0.03208860081187015
2022-06-06,31372.19093676752,14662206.431696512,5634913203.221971,0.22001180307163315,0.382679156773704,-0.6913857962793689,-0.029564945478010585,0.25047307005850894
2022-06-07,31164.901109324943,-28814461.15608009,8077056486.536655,0.11661407407431912,0.42314135469378744,-0.564101487248283,-0.008115352826725486,0.22400496740873588
2022-06-08,30217.64285592475,-104583394.76340333,5518837270.152054,-0.022718494870396566,0.554904768673004,-0.6513315554822083,-0.039715093893200305,0.21541689261103802
2022-06-09,30112.46852410158,-18435223.77223572,3632404675.376343,-0.003282359451730832,0.5449056084341695,-0.6864901569219888,-0.04828896931318338,0.2187940750769799
2022-06-10,29082.150028149434,-158558422.61187914,5652236274.168129,-0.04777327498145689,0.48212899487599836,-0.640627798461044,-0.06875735952216751,0.16834872297418402
2022-06-11,28359.078867995013,-154303431.77474988,4557902221.386141,-0.20346838859671124,0.3909474364404011,-0.53561107694543,-0.11604400970058004,0.05165561502972027
2022-06-12,26773.588380931466,-315965932.7696264,6529331571.854642,-0.43426840175900117,0.2223928770560315,-0.35493963852609656,-0.18893838774302207,-0.13645888170902132
2022-06-13,22499.379928266026,-793780092.4024333,17177892715.57746,-1.0,-0.17254078880573342,0.053195329567663485,-0.3731151530793566,-0.5901338229955366
2022-06-14,22202.80373035947,-127080129.03467248,10853248432.559752,-1.0,-0.22054473478878422,0.152848078846348,-0.35589888531414543,-0.6093750126938211
2022-06-15,22567.626204135697,-85431262.96516967,11603341562.382591,-0.8585564332970084,-0.21118869091150083,0.35207554405066555,-0.23922319338594789,-0.527212461096651
2022-06-16,20368.602765294407,-119377774.7883352,6060169996.12312,-1.0,-0.26050032610391627,0.4377927040152596,-0.27423587402955224,-0.6174246627890718
2022-06-17,20468.644712732967,357923706.49653363,5207127239.835396,-0.9610651309375379,-0.008192671129612306,0.40926818416365207,-0.1866632059678327,-0.47755301336482026
2022-06-18,19021.819037789017,-258602391.0116001,9265207497.30144,-1.0,-0.059143951606127065,0.555784985237004,-0.16778632212304098,-0.5155798483614882
2022-06-19,20526.50952900035,183354122.11030316,6874357464.840298,-0.795183815568003,0.18477982625212164,0.5544964418687357,-0.01863584914904855,-0.2968327575784
2022-06-20,20642.670082731303,96999618.75156625,5635929608.120865,-0.987893360743258,0.6199362960566692,0.12579088861625531,-0.08072205869011113,-0.1987796994497465
2022-06-21,20722.602939599212,76775752.2932979,5431663929.541677,-0.9700906208689499,0.7195223155368977,-0.08149399671962043,-0.11068743401722421,-0.15010073561038206
2022-06-22,19984.716873026868,-46633913.92143446,5134703781.118373,-0.9644210714457917,0.7384752813894484,-0.32035530585784744,-0.18210036530473026,-0.14757410153636474
2022-06-23,21080.30984958121,181260133.6240054,4616453829.738888,-0.8003958661667482,0.885340470701691,-0.37093223993652846,-0.09532921180052856,0.002253670794979845
2022-06-24,21266.22773041428,82213336.5080221,4341837893.987244,-0.7340136718221177,0.7506526800050701,-0.40980491598188373,-0.1310553025996438,-0.0315372431765355
2022-06-25,21481.2629610279,-2113884.8882505246,2751281151.437279,-0.6707260216065891,0.875950361881418,-0.6483143571143352,-0.14769667227983543,0.05076399959348965
2022-06-26,21037.04513372802,-37286630.2283476,2808699696.165837,-0.6101060141982741,0.8067818904238195,-0.7918951754568061,-0.1984064330770869,0.041626208788011265
2022-06-27,20739.18434332764,-9614057.517977389,3453964428.1176195,-0.2164181188241,0.7535623583362323,-0.8713964701626487,-0.11141741021683878,0.2070540935067977
2022-06-28,20281.265089953085,-99543837.81521568,3497939007.7626724,-0.18280023196169226,0.6834622403471213,-0.942559433589963,-0.14729914173484462,0.18699906734005678
2022-06-29,20089.31869066755,-46140386.79124138,4076101497.805429,-0.2852185499240466,0.6837112497026994,-0.9801900317501923,-0.19389911065717982,0.135100691034574
2022-06-30,19763.695277436553,-113189924.91790806,5139667657.10475,0.011306891936176955,0.5351463282592124,-0.9578970515057506,-0.1371479437701204,0.21057942305079513
2022-07-01,19329.323524347074,116260533.96320257,5922677370.90676,-0.094059479251001,0.5523248584328775,-0.9017396041976513,-0.14782474167192494,0.16909647479984802
2022-07-02,19241.92810316329,63385067.78609802,2437926565.139026,0.1989237930163017,0.5853723871271541,-0.9111766160648492,-0.042293478640464476,0.32923806743344874
2022-07-03,19298.575155335348,27312404.857476644,2521303533.920752,-0.11057116064394057,0.6179658619607968,-0.9165075242156158,-0.13637094096625316,0.19205103761563258
2022-07-04,20251.369453773485,142685228.70953548,3694358085.6881113,0.3781764711021742,0.6948085415185217,-0.9049564267182141,0.05600952863416061,0.4707525199881408
2022-07-05,20176.55887183611,26299415.558140617,4903085740.476984,0.3197906258327865,0.7583028167249375,-0.84564852788145,0.07748163822542468,0.47493064451943856
2022-07-06,20561.936326142863,43422129.09603448,4236478236.0541673,0.7573358531446452,0.80349162803971,-0.8394968043517677,0.24044355894419586,0.712876323101697
2022-07-07,21645.87168703984,35706165.97940623,4686168844.043333,0.7531606002183959,0.8786172237245653,-0.85681167324442,0.2583220502328471,0.7463955038127275
2022-07-08,21822.087776400476,26066936.15562671,13954134746.341488,0.7496715223000032,0.8331099997174061,-0.5818176390461847,0.3336546276570749,0.7335522089573663
2022-07-09,21588.65287199158,4884094.269451126,7236738566.122318,0.5685254651951954,0.8035933048391439,-0.4163514339116816,0.3185891120408859,0.6364497619500746
2022-07-10,20856.264413347573,-118211770.1787931,7334849676.195287,0.4564529756237756,0.7301690109556558,-0.23985536130320417,0.3155888750920757,0.5526705508503549
2022-07-11,19991.53678385885,-139501856.23874113,5538935876.157114,0.267110989058448,0.5877913788529279,-0.17089194822664633,0.2280034732282432,0.3932422422975279
2022-07-12,19321.7059522949,-87847889.58619133,5942753931.495647,0.2051216400556024,0.5301983000614712,-0.13787264305765556,0.19914909901980601,0.33615848738994236
2022-07-13,20196.930717454707,-10388565.45670111,8674556344.082567,0.5577208244091831,0.5030480877346883,0.006479146712724759,0.3557493529521987,0.5027232308066543
2022-07-14,20573.824807352277,52514075.76756328,7241298502.348755,0.7673358938742547,0.5115285268613503,0.08039627906045,0.45308689993201834,0.6131585083699591
2022-07-15,20828.23129932541,16083340.540732823,6302821834.495544,0.9848918680719785,0.506491298797634,-0.2138936645964853,0.4258298340910424,0.7064674517091252
2022-07-16,21196.973531006144,26819692.46419307,5179685223.244116,1.0,0.5175589156245937,-0.2984504870919864,0.40636947617753577,0.7159298349101979
2022-07-17,20824.42194398994,-15739999.249956593,4915129494.8298645,0.861491641407359,0.5692610979016286,-0.38409454256286324,0.34888606558204144,0.6691665191381206
2022-07-18,22390.399829502956,172572564.7682538,10581610799.20806,0.982238664200777,0.7267184000703297,-0.22790613604480803,0.4936836427420996,0.810906368078474
2022-07-19,23396.615518247112,59501377.06380926,12661972211.711954,1.0,0.8010635448225991,-0.03247243216991691,0.5895303708842273,0.8632620854300284
2022-07-20,23318.160458877563,17677688.782951158,12003773425.819733,0.9249467113690155,0.8152243871636555,0.060385986540798076,0.6001856950244897,0.8367266972571872
2022-07-21,23157.536312165128,-6342514.349307576,8850153203.302368,0.6990818184791676,0.7855282657553462,0.10035753229653976,0.5283225388436845,0.7125240353647799
2022-07-22,22716.563626122297,-78343632.28157884,8075817914.027183,0.5454132027066929,0.7378850903083423,0.13685335570887047,0.47338388290796857,0.6151441921963643
2022-07-23,22479.522933800858,4005856.175416875,5537411262.68145,0.544492669370493,0.7263743580203261,0.13693173002493464,0.46926625247191794,0.6091370056046366
2022-07-24,22625.680262281858,54460469.35445708,5270505554.918373,0.7783346616148425,0.7617940388828659,0.15241670528698004,0.5641818019282295,0.7422252114691523
2022-07-25,21387.866601532147,-715515697.2322323,8681895304.055576,0.6693285510979685,0.3137086707483432,0.0788992964687345,0.35397883943834874,0.46925631655409705
2022-07-26,21214.412254926883,-86959108.82421446,7051466003.900439,0.816808186703968,0.239811960765411,-0.11677787318341049,0.31328075809532285,0.4986397108311651
2022-07-27,22905.32014678014,111155862.24536744,9276896747.220856,0.9536924748106734,0.2869764190300632,-0.22119585496251992,0.3398243462927389,0.584828447303279
2022-07-28,23839.51203387143,63062646.346403584,10712695405.046516,1.0,0.3219948268972268,-0.1792907198075835,0.3809013690298811,0.6262326151517599
2022-07-29,23813.793505656096,32117005.52463708,9531401032.611744,0.9584304326904813,0.377727795875197,-0.15332295148438435,0.39427842569376464,0.6336471371798813
2022-07-30,23657.61728929146,10545332.061995205,6971541119.904944,0.8595576146223871,0.38102729164090343,-0.11912459907841877,0.3738201023949572,0.587803056888361
2022-07-31,23341.207845733727,-2660144.3540867185,5285027452.365165,0.8757031401116468,0.3522070579807848,-0.12060623449373487,0.36910132119956557,0.581799931907188
2022-08-01,23318.6741289877,-46083397.66431864,6058862634.909593,0.571919842085824,0.6899694530352356,-0.21273520466526608,0.3497180301519312,0.5913092213234039
2022-08-02,22981.640631825696,-97088714.89240149,6882590631.155829,0.19258907800255676,0.6848585553257027,-0.22178005065069262,0.2185558608925223,0.40131836574583546
2022-08-03,22852.694401739096,-55923361.27031557,6709368277.220447,0.17844832960118473,0.6005586511607559,-0.2999806869312388,0.15967543127690062,0.3505669832859404
2022-08-04,22640.395589148175,-83333382.22310662,6398795676.279861,0.16422012852942247,0.5266944631494914,-0.4389269102821828,0.08399589379891037,0.3024142160030774
2022-08-05,23248.453926312846,70179760.53629406,7877558285.838426,0.4730597459997421,0.5458990448576135,-0.5048471774873251,0.17137053779001019,0.4614704222253414
2022-08-06,22968.076008948778,-60787131.325141266,3292641767.251868,0.4594913653820689,0.5099082154722905,-0.6157472088565006,0.11788412399928627,0.43303013116094924
